Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 366, 100, 102, 0.112132, 0.980392, 2835.000000, 27.794117, 1.151323
1.000000, -3.771213, 1.091555, 271, 100, 107, 0.079147, 0.934579, 2686.000244, 25.102806, 1.274758
2.000000, -2.771213, 0.972849, 223, 100, 109, 0.063933, 0.917431, 2718.000244, 24.935781, 1.283296
3.000000, -1.771213, 0.867053, 181, 100, 144, 0.039280, 0.694444, 3388.000000, 23.527779, 1.360094
4.000000, -0.771213, 0.772762, 146, 100, 184, 0.024796, 0.543478, 4089.000000, 22.222826, 1.439961
5.000000, 0.228787, 0.688725, 123, 100, 277, 0.013876, 0.361011, 6126.000000, 22.115524, 1.446947
6.000000, 1.228787, 0.613826, 110, 100, 486, 0.007073, 0.205761, 10708.000000, 22.032923, 1.452372
7.000000, 2.228787, 0.547073, 105, 100, 1172, 0.002800, 0.085324, 25777.000000, 21.994028, 1.454940
8.000000, 3.228787, 0.487580, 100, 100, 3591, 0.000870, 0.027847, 78878.000000, 21.965469, 1.456832
9.000000, 4.228787, 0.434556, 101, 100, 13430, 0.000235, 0.007446, 296446.968750, 22.073490, 1.449703
