Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.210000,2.000000,8.000000,14.479638,12.614155,1.340000,1.000000,2.000000,71.641792,7.648402,1.340000,1.000000,8.000000,71.641792,7.648402,8.910000,2.000000,9.000000,10.774411,50.856163,0.880000,0.000000,8.000000,109.090912,5.022831,1.450000,2.000000,8.000000,22.068964,8.276256,1.390000,2.000000,8.000000,23.021584,7.933790
1.000000,2.090000,2.000000,3.000000,15.311006,12.590361,1.230000,1.000000,2.000000,78.048782,7.409638,1.270000,1.000000,3.000000,75.590553,7.650602,8.450000,2.000000,9.000000,11.360947,50.903614,0.750000,1.000000,3.000000,128.000000,4.518072,1.450000,2.000000,3.000000,22.068964,8.734940,1.360000,1.000000,3.000000,23.529411,8.192771
2.000000,1.990000,1.000000,3.000000,16.080402,12.579014,1.200000,1.000000,2.000000,80.000000,7.585336,1.210000,1.000000,3.000000,79.338837,7.648546,8.040000,1.000000,9.000000,11.940299,50.821747,0.650000,1.000000,3.000000,147.692307,4.108723,1.380000,1.000000,3.000000,23.188406,8.723135,1.350000,1.000000,3.000000,23.703703,8.533502
3.000000,1.960000,1.000000,2.000000,16.326530,12.358134,1.270000,1.000000,2.000000,75.590553,8.007566,1.270000,1.000000,2.000000,75.590553,8.007566,7.910000,1.000000,8.000000,12.136537,49.873898,0.810000,1.000000,2.000000,118.518517,5.107188,1.380000,1.000000,2.000000,23.188406,8.701135,1.260000,1.000000,2.000000,25.396826,7.944515
4.000000,1.970000,1.000000,2.000000,16.243654,12.413359,1.400000,1.000000,2.000000,68.571426,8.821676,1.330000,1.000000,2.000000,72.180450,8.380592,7.940000,1.000000,7.000000,12.090680,50.031506,0.790000,1.000000,2.000000,121.518982,4.977946,1.220000,1.000000,2.000000,26.229507,7.687461,1.220000,1.000000,2.000000,26.229507,7.687461
5.000000,1.900000,1.000000,3.000000,16.842106,12.329657,1.150000,1.000000,2.000000,83.478264,7.462687,1.160000,1.000000,3.000000,82.758621,7.527580,7.800000,1.000000,9.000000,12.307692,50.616482,0.810000,1.000000,3.000000,118.518517,5.256327,1.290000,1.000000,3.000000,24.806202,8.371187,1.300000,1.000000,3.000000,24.615385,8.436081
6.000000,1.820000,1.000000,2.000000,17.582417,12.364130,1.160000,1.000000,2.000000,82.758621,7.880435,1.140000,1.000000,2.000000,84.210526,7.744565,7.460000,1.000000,9.000000,12.868632,50.679348,0.730000,1.000000,2.000000,131.506851,4.959239,1.200000,1.000000,2.000000,26.666666,8.152174,1.210000,1.000000,2.000000,26.446280,8.220109
7.000000,1.790000,1.000000,2.000000,17.877096,12.535014,1.100000,1.000000,2.000000,87.272728,7.703082,1.100000,1.000000,2.000000,87.272728,7.703082,7.260000,1.000000,7.000000,13.223140,50.840336,0.650000,0.000000,2.000000,147.692307,4.551821,1.150000,1.000000,2.000000,27.826088,8.053222,1.230000,1.000000,2.000000,26.016260,8.613445
8.000000,1.680000,1.000000,2.000000,19.047619,12.289685,1.070000,1.000000,2.000000,89.719620,7.827360,1.100000,1.000000,2.000000,87.272728,8.046818,7.040000,1.000000,6.000000,13.636364,51.499634,0.570000,1.000000,2.000000,168.421051,4.169714,1.120000,1.000000,2.000000,28.571428,8.193124,1.090000,1.000000,2.000000,29.357798,7.973665
9.000000,1.690000,1.000000,2.000000,18.934910,12.390029,1.050000,1.000000,2.000000,91.428574,7.697947,1.050000,1.000000,2.000000,91.428574,7.697947,7.060000,1.000000,7.000000,13.597733,51.759529,0.590000,1.000000,2.000000,162.711868,4.325513,1.110000,1.000000,2.000000,28.828829,8.137830,1.090000,1.000000,2.000000,29.357798,7.991202
