Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,3.020000,2.000000,22.000000,10.596026,9.947299,1.960000,0.000000,3.000000,65.306122,6.455863,3.940000,2.000000,22.000000,32.487309,12.977602,14.750000,2.000000,22.000000,8.677966,48.583660,1.040000,1.000000,22.000000,123.076927,3.425560,3.780000,2.000000,22.000000,8.465609,12.450593,1.870000,2.000000,22.000000,17.112299,6.159420
1.000000,2.000000,1.000000,3.000000,16.000000,9.460738,1.410000,1.000000,2.000000,90.780144,6.669820,2.790000,1.000000,3.000000,45.878136,13.197730,10.320000,1.000000,11.000000,12.403101,48.817410,0.770000,1.000000,3.000000,166.233765,3.642384,2.640000,1.000000,3.000000,12.121212,12.488174,1.210000,1.000000,3.000000,26.446280,5.723747
2.000000,1.970000,1.000000,2.000000,16.243654,9.327651,1.400000,1.000000,2.000000,91.428574,6.628788,2.880000,1.000000,4.000000,44.444443,13.636363,10.270000,1.000000,10.000000,12.463486,48.626892,0.780000,1.000000,2.000000,164.102570,3.693182,2.610000,1.000000,3.000000,12.260537,12.357954,1.210000,1.000000,2.000000,26.446280,5.729167
3.000000,2.040000,2.000000,3.000000,15.686275,9.659091,1.400000,1.000000,2.000000,91.428574,6.628788,2.860000,2.000000,3.000000,44.755245,13.541666,10.290000,2.000000,10.000000,12.439261,48.721588,0.810000,0.000000,3.000000,158.024689,3.835227,2.560000,2.000000,3.000000,12.500000,12.121212,1.160000,2.000000,3.000000,27.586208,5.492424
4.000000,2.080000,1.000000,12.000000,15.384616,10.655738,1.290000,1.000000,8.000000,99.224808,6.608606,2.480000,1.000000,12.000000,51.612904,12.704918,9.470000,1.000000,12.000000,13.516367,48.514343,0.690000,1.000000,12.000000,185.507248,3.534836,2.380000,1.000000,12.000000,13.445377,12.192623,1.130000,1.000000,12.000000,28.318584,5.788934
5.000000,1.880000,1.000000,2.000000,17.021276,9.936575,1.170000,1.000000,2.000000,109.401711,6.183932,2.460000,1.000000,3.000000,52.032520,13.002114,9.180000,1.000000,9.000000,13.943355,48.520084,0.740000,0.000000,2.000000,172.972977,3.911205,2.300000,1.000000,2.000000,13.913044,12.156448,1.190000,1.000000,2.000000,26.890755,6.289641
6.000000,1.750000,1.000000,2.000000,18.285715,9.338314,1.160000,1.000000,2.000000,110.344833,6.189968,2.490000,1.000000,3.000000,51.405621,13.287086,9.300000,1.000000,9.000000,13.763440,49.626469,0.590000,0.000000,2.000000,216.949158,3.148346,2.280000,1.000000,2.000000,14.035088,12.166489,1.170000,1.000000,2.000000,27.350428,6.243330
7.000000,1.770000,1.000000,2.000000,18.079096,9.394904,1.170000,1.000000,2.000000,109.401711,6.210191,2.510000,1.000000,2.000000,50.996017,13.322718,9.300000,1.000000,10.000000,13.763440,49.363056,0.640000,1.000000,2.000000,200.000000,3.397027,2.270000,1.000000,2.000000,14.096916,12.048832,1.180000,1.000000,2.000000,27.118645,6.263269
8.000000,1.730000,1.000000,2.000000,18.497110,9.326146,1.130000,1.000000,2.000000,113.274338,6.091644,2.590000,1.000000,2.000000,49.420853,13.962265,9.160000,1.000000,10.000000,13.973800,49.380054,0.550000,0.000000,2.000000,232.727264,2.964960,2.260000,1.000000,2.000000,14.159292,12.183289,1.130000,1.000000,2.000000,28.318584,6.091644
9.000000,1.670000,1.000000,2.000000,19.161676,8.940042,1.240000,1.000000,2.000000,103.225807,6.638115,2.560000,1.000000,3.000000,50.000000,13.704496,9.150000,1.000000,10.000000,13.989072,48.982864,0.610000,1.000000,2.000000,209.836060,3.265525,2.370000,1.000000,3.000000,13.502110,12.687366,1.080000,1.000000,2.000000,29.629629,5.781585
10.000000,1.750000,1.000000,2.000000,18.285715,9.298618,1.200000,1.000000,2.000000,106.666664,6.376196,2.500000,1.000000,3.000000,51.200001,13.283741,9.390000,1.000000,8.000000,13.631522,49.893734,0.590000,0.000000,2.000000,216.949158,3.134963,2.270000,1.000000,2.000000,14.096916,12.061637,1.120000,1.000000,2.000000,28.571428,5.951116
