Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 508, 100, 101, 0.157178, 0.990099, 2854.000244, 28.257427, 1.132446
1.000000, -5.020600, 1.260419, 384, 100, 102, 0.117647, 0.980392, 2883.000000, 28.264706, 1.132154
2.000000, -4.020600, 1.123350, 315, 100, 104, 0.094651, 0.961538, 2849.000000, 27.394230, 1.168129
3.000000, -3.020600, 1.001187, 250, 100, 115, 0.067935, 0.869565, 3145.999756, 27.356520, 1.169739
4.000000, -2.020600, 0.892308, 189, 100, 128, 0.046143, 0.781250, 3468.000000, 27.093750, 1.181084
5.000000, -1.020600, 0.795271, 151, 100, 168, 0.028088, 0.595238, 4613.000000, 27.458334, 1.165402
6.000000, -0.020600, 0.708786, 138, 100, 208, 0.020733, 0.480769, 5677.000000, 27.293270, 1.172450
7.000000, 0.979400, 0.631706, 117, 100, 355, 0.010299, 0.281690, 9623.000000, 27.107042, 1.180505
8.000000, 1.979400, 0.563009, 108, 100, 784, 0.004305, 0.127551, 21064.000000, 26.867348, 1.191037
9.000000, 2.979400, 0.501782, 106, 100, 1658, 0.001998, 0.060314, 43375.000000, 26.161037, 1.223193
10.000000, 3.979400, 0.447214, 100, 100, 5431, 0.000575, 0.018413, 141390.000000, 26.033880, 1.229168
