Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 304, 100, 105, 0.090476, 0.952381, 1902.000000, 18.114286, 1.766562
1.000000, 1.000000, 0.630210, 254, 100, 111, 0.071509, 0.900901, 1932.000000, 17.405405, 1.838509
2.000000, 2.000000, 0.561675, 182, 100, 123, 0.046240, 0.813008, 2011.000122, 16.349594, 1.957235
3.000000, 3.000000, 0.500593, 165, 100, 141, 0.036569, 0.709220, 2268.000000, 16.085106, 1.989418
4.000000, 4.000000, 0.446154, 132, 100, 165, 0.025000, 0.606061, 2533.000000, 15.351515, 2.084485
5.000000, 5.000000, 0.397635, 123, 100, 286, 0.013440, 0.349650, 4365.000000, 15.262238, 2.096678
6.000000, 6.000000, 0.354393, 113, 100, 381, 0.009268, 0.262467, 5507.000000, 14.454068, 2.213910
7.000000, 7.000000, 0.315853, 105, 100, 759, 0.004323, 0.131752, 10923.000000, 14.391304, 2.223565
8.000000, 8.000000, 0.281504, 105, 100, 1544, 0.002125, 0.064767, 22210.000000, 14.384715, 2.224584
9.000000, 9.000000, 0.250891, 101, 100, 4095, 0.000771, 0.024420, 58789.000000, 14.356288, 2.228988
