Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 660, 100, 100, 0.206250, 1.000000, 2414.000244, 24.140003, 1.325601
1.000000, -3.771213, 1.091555, 537, 100, 100, 0.167812, 1.000000, 2525.000000, 25.250000, 1.267327
2.000000, -2.771213, 0.972849, 478, 100, 100, 0.149375, 1.000000, 2500.000000, 25.000000, 1.280000
3.000000, -1.771213, 0.867053, 363, 100, 103, 0.110133, 0.970874, 2496.000000, 24.233009, 1.320513
4.000000, -0.771213, 0.772762, 282, 100, 109, 0.080849, 0.917431, 2559.000000, 23.477064, 1.363032
5.000000, 0.228787, 0.688725, 202, 100, 122, 0.051742, 0.819672, 2718.000244, 22.278690, 1.436350
6.000000, 1.228787, 0.613826, 162, 100, 150, 0.033750, 0.666667, 3313.999756, 22.093332, 1.448401
7.000000, 2.228787, 0.547073, 125, 100, 247, 0.015815, 0.404858, 5447.000000, 22.052631, 1.451074
8.000000, 3.228787, 0.487580, 116, 100, 399, 0.009085, 0.250627, 8764.000000, 21.964912, 1.456869
9.000000, 4.228787, 0.434556, 103, 100, 994, 0.003238, 0.100604, 21773.000000, 21.904427, 1.460892
