Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 313, 100, 107, 0.091414, 0.934579, 1991.000122, 18.607477, 1.719739
1.000000, 1.000000, 0.630210, 260, 100, 112, 0.072545, 0.892857, 1983.000122, 17.705359, 1.807362
2.000000, 2.000000, 0.561675, 195, 100, 122, 0.049949, 0.819672, 2028.000000, 16.622952, 1.925049
3.000000, 3.000000, 0.500593, 169, 100, 139, 0.037995, 0.719424, 2225.999756, 16.014387, 1.998203
4.000000, 4.000000, 0.446154, 152, 100, 177, 0.026836, 0.564972, 2745.999756, 15.514123, 2.062637
5.000000, 5.000000, 0.397635, 130, 100, 274, 0.014827, 0.364964, 3997.000000, 14.587591, 2.193645
6.000000, 6.000000, 0.354393, 117, 100, 406, 0.009006, 0.246305, 5917.000000, 14.573892, 2.195707
7.000000, 7.000000, 0.315853, 108, 100, 660, 0.005114, 0.151515, 9596.000000, 14.539394, 2.200917
8.000000, 8.000000, 0.281504, 107, 100, 1657, 0.002018, 0.060350, 24063.000000, 14.522028, 2.203549
9.000000, 9.000000, 0.250891, 100, 100, 4162, 0.000751, 0.024027, 60383.000000, 14.508169, 2.205654
