Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 284, 100, 102, 0.087010, 0.980392, 3804.000000, 37.294117, 0.858044
1.000000, -5.020600, 1.260419, 203, 100, 113, 0.056139, 0.884956, 3281.999756, 29.044245, 1.101767
2.000000, -4.020600, 1.123350, 193, 100, 130, 0.046394, 0.769231, 3782.000244, 29.092310, 1.099947
3.000000, -3.020600, 1.001187, 154, 100, 175, 0.027500, 0.571429, 4912.000000, 28.068571, 1.140065
4.000000, -2.020600, 0.892308, 115, 100, 293, 0.012265, 0.341297, 7436.000488, 25.378841, 1.260893
5.000000, -1.020600, 0.795271, 107, 100, 468, 0.007145, 0.213675, 11763.000000, 25.134615, 1.273145
6.000000, -0.020600, 0.708786, 104, 100, 1025, 0.003171, 0.097561, 25685.000000, 25.058537, 1.277010
7.000000, 0.979400, 0.631706, 100, 100, 2914, 0.001072, 0.034317, 72822.000000, 24.990391, 1.280492
8.000000, 1.979400, 0.563009, 100, 100, 8174, 0.000382, 0.012234, 203747.000000, 24.926229, 1.283788
9.000000, 2.979400, 0.501782, 101, 100, 36926, 0.000085, 0.002708, 915880.000000, 24.803120, 1.290160
