Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame, SNR throughput
0.000000, -6.020600, 1.414214, 187, 100, 138, 0.042346, 0.724638, 0.000000, 0.000000, 1285589434368.000000
1.000000, -5.020600, 1.260419, 162, 100, 141, 0.035904, 0.709220, 0.000000, 0.000000, 1312390905856.000000
2.000000, -4.020600, 1.123350, 132, 100, 197, 0.020939, 0.507614, 0.000000, 0.000000, 1318828507136.000000
3.000000, -3.020600, 1.001187, 114, 100, 281, 0.012678, 0.355872, 0.000000, 0.000000, 1400186863616.000000
4.000000, -2.020600, 0.892308, 114, 100, 466, 0.007645, 0.214592, 0.000000, 0.000000, 1548976914432.000000
5.000000, -1.020600, 0.795271, 104, 100, 728, 0.004464, 0.137363, 0.000000, 0.000000, 1634233614336.000000
6.000000, -0.020600, 0.708786, 100, 100, 1815, 0.001722, 0.055096, 0.000000, 0.000000, 1641419767808.000000
7.000000, 0.979400, 0.631706, 100, 100, 4451, 0.000702, 0.022467, 0.000000, 0.000000, 1646213070848.000000
8.000000, 1.979400, 0.563009, 101, 100, 18225, 0.000173, 0.005487, 0.000000, 0.000000, 1653234597888.000000
9.000000, 2.979400, 0.501782, 100, 100, 68044, 0.000046, 0.001470, 0.000001, 0.000000, 1657534021632.000000
10.000000, 3.979400, 0.447214, 100, 100, 387796, 0.000008, 0.000258, 0.000007, 0.000000, 1659952562176.000000
