Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 412, 100, 100, 0.128750, 1.000000, 2358.000244, 23.580002, 1.357082
1.000000, -2.010300, 0.891251, 322, 100, 102, 0.098652, 0.980392, 2172.000000, 21.294117, 1.502762
2.000000, -1.010300, 0.794328, 229, 100, 109, 0.065654, 0.917431, 2253.000000, 20.669725, 1.548158
3.000000, -0.010300, 0.707946, 187, 100, 118, 0.049523, 0.847458, 2321.999756, 19.677963, 1.626184
4.000000, 0.989700, 0.630957, 162, 100, 154, 0.032873, 0.649351, 3015.000000, 19.577923, 1.634494
5.000000, 1.989700, 0.562341, 132, 100, 213, 0.019366, 0.469484, 4009.000000, 18.821596, 1.700175
6.000000, 2.989700, 0.501187, 112, 100, 422, 0.008294, 0.236967, 7754.000000, 18.374407, 1.741553
7.000000, 3.989700, 0.446684, 105, 100, 865, 0.003793, 0.115607, 15824.000000, 18.293642, 1.749242
8.000000, 4.989700, 0.398107, 101, 100, 1905, 0.001657, 0.052493, 34766.000000, 18.249868, 1.753437
9.000000, 5.989700, 0.354813, 101, 100, 9735, 0.000324, 0.010272, 178214.000000, 18.306522, 1.748011
