Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 318, 100, 106, 0.093750, 0.943396, 2783.000000, 26.254717, 1.218829
1.000000, -3.771213, 1.091555, 234, 100, 114, 0.064145, 0.877193, 2792.000000, 24.491228, 1.306590
2.000000, -2.771213, 0.972849, 189, 100, 134, 0.044076, 0.746269, 3200.000000, 23.880596, 1.340000
3.000000, -1.771213, 0.867053, 153, 100, 168, 0.028460, 0.595238, 3917.000000, 23.315475, 1.372479
4.000000, -0.771213, 0.772762, 122, 100, 252, 0.015129, 0.396825, 5619.000000, 22.297619, 1.435131
5.000000, 0.228787, 0.688725, 108, 100, 620, 0.005444, 0.161290, 13807.000000, 22.269356, 1.436952
6.000000, 1.228787, 0.613826, 104, 100, 1336, 0.002433, 0.074850, 29721.000000, 22.246258, 1.438444
7.000000, 2.228787, 0.547073, 100, 100, 4014, 0.000779, 0.024913, 89275.000000, 22.240908, 1.438790
8.000000, 3.228787, 0.487580, 100, 100, 14768, 0.000212, 0.006771, 328522.000000, 22.245531, 1.438491
9.000000, 4.228787, 0.434556, 100, 100, 107086, 0.000029, 0.000934, 2381686.000000, 22.240871, 1.438792
