Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,0.940000,0.000000,2.000000,34.042553,4.558681,1.510000,1.000000,4.000000,84.768211,7.322987,1.330000,0.000000,2.000000,96.240601,6.450048,11.550000,0.000000,11.000000,11.082251,56.013577,0.770000,0.000000,2.000000,166.233765,3.734238,3.340000,0.000000,3.000000,9.580838,16.197866,1.180000,0.000000,2.000000,27.118645,5.722599
1.000000,0.960000,0.000000,3.000000,33.333336,4.890474,1.400000,1.000000,4.000000,91.428574,7.131941,1.350000,0.000000,3.000000,94.814812,6.877229,10.830000,0.000000,11.000000,11.819021,55.170658,0.750000,0.000000,3.000000,170.666672,3.820683,3.200000,0.000000,3.000000,10.000000,16.301580,1.140000,0.000000,3.000000,28.070175,5.807438
2.000000,0.860000,0.000000,1.000000,37.209301,4.596473,1.410000,1.000000,2.000000,90.780144,7.536077,1.330000,0.000000,2.000000,96.240601,7.108499,10.230000,0.000000,10.000000,12.512219,54.676643,0.780000,0.000000,1.000000,164.102570,4.168894,3.040000,0.000000,3.000000,10.526316,16.247997,1.060000,0.000000,2.000000,30.188681,5.665420
3.000000,0.800000,0.000000,1.000000,40.000000,4.522329,1.280000,1.000000,2.000000,100.000000,7.235726,1.260000,0.000000,1.000000,101.587303,7.122668,9.680000,0.000000,9.000000,13.223140,54.720181,0.680000,0.000000,1.000000,188.235291,3.843980,2.950000,0.000000,3.000000,10.847458,16.676088,1.040000,0.000000,1.000000,30.769232,5.879027
4.000000,0.710000,0.000000,1.000000,45.070423,4.031800,1.290000,1.000000,2.000000,99.224808,7.325383,1.200000,0.000000,2.000000,106.666664,6.814310,9.730000,0.000000,10.000000,13.155190,55.252693,0.790000,0.000000,1.000000,162.025314,4.486087,2.860000,0.000000,3.000000,11.188811,16.240772,1.030000,0.000000,1.000000,31.067963,5.848949
5.000000,0.800000,0.000000,1.000000,40.000000,4.501969,1.260000,1.000000,2.000000,101.587303,7.090602,1.280000,0.000000,1.000000,100.000000,7.203151,9.740000,0.000000,10.000000,13.141685,54.811478,0.660000,0.000000,1.000000,193.939392,3.714125,2.940000,0.000000,3.000000,10.884354,16.544739,1.090000,0.000000,1.000000,29.357798,6.133934
6.000000,0.800000,0.000000,1.000000,40.000000,4.629630,1.200000,1.000000,2.000000,106.666664,6.944445,1.280000,0.000000,1.000000,100.000000,7.407407,9.450000,0.000000,8.000000,13.544973,54.687496,0.630000,0.000000,1.000000,203.174606,3.645833,2.930000,0.000000,3.000000,10.921501,16.956018,0.990000,0.000000,1.000000,32.323231,5.729167
7.000000,0.810000,0.000000,1.000000,39.506172,4.767510,1.280000,1.000000,2.000000,100.000000,7.533844,1.170000,0.000000,1.000000,109.401711,6.886404,9.220000,0.000000,10.000000,13.882863,54.267216,0.680000,0.000000,1.000000,188.235291,4.002354,2.830000,0.000000,2.000000,11.307421,16.656857,1.000000,0.000000,1.000000,32.000000,5.885815
8.000000,0.780000,0.000000,1.000000,41.025642,4.607206,1.280000,1.000000,2.000000,100.000000,7.560543,1.220000,0.000000,1.000000,104.918030,7.206143,9.130000,0.000000,10.000000,14.019715,53.927937,0.720000,0.000000,1.000000,177.777771,4.252806,2.820000,0.000000,3.000000,11.347518,16.656822,0.980000,0.000000,1.000000,32.653061,5.788541
9.000000,0.770000,0.000000,1.000000,41.558441,4.602510,1.170000,1.000000,2.000000,109.401711,6.993425,1.170000,0.000000,1.000000,109.401711,6.993425,9.160000,0.000000,10.000000,13.973800,54.751945,0.730000,0.000000,1.000000,175.342468,4.363419,2.710000,0.000000,2.000000,11.808118,16.198446,1.020000,0.000000,1.000000,31.372549,6.096832
10.000000,0.710000,0.000000,1.000000,45.070423,4.241338,1.220000,1.000000,2.000000,104.918030,7.287933,1.170000,0.000000,1.000000,109.401711,6.989247,9.220000,0.000000,8.000000,13.882863,55.077660,0.640000,0.000000,1.000000,200.000000,3.823178,2.790000,0.000000,3.000000,11.469534,16.666666,0.990000,0.000000,1.000000,32.323231,5.913979
