Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 258, 100, 104, 0.077524, 0.961538, 2734.000244, 26.288464, 1.217264
1.000000, -3.771213, 1.091555, 214, 100, 117, 0.057158, 0.854701, 2840.000000, 24.273504, 1.318310
2.000000, -2.771213, 0.972849, 182, 100, 134, 0.042444, 0.746269, 3083.000000, 23.007463, 1.390853
3.000000, -1.771213, 0.867053, 138, 100, 177, 0.024364, 0.564972, 4027.000000, 22.751413, 1.406506
4.000000, -0.771213, 0.772762, 128, 100, 256, 0.015625, 0.390625, 5567.000000, 21.746094, 1.471529
5.000000, 0.228787, 0.688725, 110, 100, 433, 0.007939, 0.230947, 9258.000000, 21.381062, 1.496652
6.000000, 1.228787, 0.613826, 103, 100, 899, 0.003580, 0.111235, 19206.000000, 21.363737, 1.497865
7.000000, 2.228787, 0.547073, 103, 100, 2457, 0.001310, 0.040700, 52453.000000, 21.348392, 1.498942
8.000000, 3.228787, 0.487580, 102, 100, 8103, 0.000393, 0.012341, 172720.000000, 21.315561, 1.501251
9.000000, 4.228787, 0.434556, 100, 100, 32162, 0.000097, 0.003109, 678209.000000, 21.087276, 1.517503
