Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 284, 100, 111, 0.079955, 0.900901, 2203.000000, 19.846848, 1.612347
1.000000, -2.010300, 0.891251, 229, 100, 111, 0.064471, 0.900901, 2229.000000, 20.081081, 1.593540
2.000000, -1.010300, 0.794328, 169, 100, 153, 0.034518, 0.653595, 2942.000244, 19.228760, 1.664174
3.000000, -0.010300, 0.707946, 151, 100, 186, 0.025370, 0.537634, 3476.000000, 18.688171, 1.712313
4.000000, 0.989700, 0.630957, 123, 100, 319, 0.012049, 0.313480, 5774.000000, 18.100313, 1.767925
5.000000, 1.989700, 0.562341, 106, 100, 615, 0.005386, 0.162602, 10817.000000, 17.588617, 1.819358
6.000000, 2.989700, 0.501187, 104, 100, 1204, 0.002699, 0.083056, 21173.000000, 17.585548, 1.819676
7.000000, 3.989700, 0.446684, 103, 100, 3691, 0.000872, 0.027093, 64848.000000, 17.569221, 1.821367
8.000000, 4.989700, 0.398107, 100, 100, 15210, 0.000205, 0.006575, 267021.000000, 17.555622, 1.822778
9.000000, 5.989700, 0.354813, 100, 100, 72102, 0.000043, 0.001387, 1264686.000000, 17.540236, 1.824377
