Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 318, 100, 104, 0.095553, 0.961538, 4739.999512, 45.576920, 0.702110
1.000000, -5.020600, 1.260419, 265, 100, 114, 0.072643, 0.877193, 3441.000000, 30.184210, 1.060157
2.000000, -4.020600, 1.123350, 215, 100, 129, 0.052083, 0.775194, 3835.000000, 29.728682, 1.076402
3.000000, -3.020600, 1.001187, 147, 100, 171, 0.026864, 0.584795, 4619.000000, 27.011696, 1.184672
4.000000, -2.020600, 0.892308, 129, 100, 264, 0.015270, 0.378788, 6933.000000, 26.261364, 1.218520
5.000000, -1.020600, 0.795271, 108, 100, 464, 0.007274, 0.215517, 12182.000000, 26.254311, 1.218848
6.000000, -0.020600, 0.708786, 105, 100, 1226, 0.002676, 0.081566, 32133.000000, 26.209625, 1.220926
7.000000, 0.979400, 0.631706, 101, 100, 3168, 0.000996, 0.031566, 82963.000000, 26.187815, 1.221942
8.000000, 1.979400, 0.563009, 100, 100, 10931, 0.000286, 0.009148, 286530.000000, 26.212606, 1.220787
9.000000, 2.979400, 0.501782, 100, 100, 81171, 0.000038, 0.001232, 2141305.000000, 26.380173, 1.213032
