Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 273, 100, 106, 0.080483, 0.943396, 3249.000000, 30.650944, 1.044014
1.000000, -5.020600, 1.260419, 230, 100, 119, 0.060399, 0.840336, 3270.000244, 27.478994, 1.164526
2.000000, -4.020600, 1.123350, 176, 100, 128, 0.042969, 0.781250, 3366.000244, 26.296877, 1.216875
3.000000, -3.020600, 1.001187, 137, 100, 187, 0.022894, 0.534759, 4810.000000, 25.721926, 1.244075
4.000000, -2.020600, 0.892308, 119, 100, 283, 0.013140, 0.353357, 7007.000000, 24.759718, 1.292422
5.000000, -1.020600, 0.795271, 106, 100, 474, 0.006988, 0.210970, 11726.000000, 24.738396, 1.293536
6.000000, -0.020600, 0.708786, 102, 100, 1009, 0.003159, 0.099108, 24978.000000, 24.755203, 1.292657
7.000000, 0.979400, 0.631706, 103, 100, 2715, 0.001186, 0.036832, 66555.000000, 24.513813, 1.305387
8.000000, 1.979400, 0.563009, 100, 100, 9320, 0.000335, 0.010730, 229951.000000, 24.672853, 1.296972
9.000000, 2.979400, 0.501782, 101, 100, 38728, 0.000081, 0.002582, 949948.000000, 24.528713, 1.304594
