Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 598, 100, 100, 0.186875, 1.000000, 2713.999756, 27.139997, 1.179072
1.000000, -5.020600, 1.260419, 488, 100, 101, 0.150990, 0.990099, 2877.000000, 28.485149, 1.123392
2.000000, -4.020600, 1.123350, 442, 100, 101, 0.136757, 0.990099, 2705.999756, 26.792076, 1.194383
3.000000, -3.020600, 1.001187, 349, 100, 102, 0.106924, 0.980392, 2707.000000, 26.539215, 1.205763
4.000000, -2.020600, 0.892308, 296, 100, 102, 0.090686, 0.980392, 2692.000000, 26.392157, 1.212481
5.000000, -1.020600, 0.795271, 239, 100, 107, 0.069801, 0.934579, 2656.000000, 24.822430, 1.289157
6.000000, -0.020600, 0.708786, 215, 100, 120, 0.055990, 0.833333, 2965.000000, 24.708334, 1.295110
7.000000, 0.979400, 0.631706, 171, 100, 150, 0.035625, 0.666667, 3689.000000, 24.593334, 1.301166
8.000000, 1.979400, 0.563009, 137, 100, 203, 0.021090, 0.492611, 4965.000000, 24.458128, 1.308359
9.000000, 2.979400, 0.501782, 119, 100, 291, 0.012779, 0.343643, 7154.000000, 24.584192, 1.301649
10.000000, 3.979400, 0.447214, 109, 100, 589, 0.005783, 0.169779, 14443.000000, 24.521223, 1.304992
