Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 516, 100, 100, 0.161250, 1.000000, 3081.999756, 30.819998, 1.038287
1.000000, -5.020600, 1.260419, 431, 100, 102, 0.132047, 0.980392, 3125.000000, 30.637255, 1.044480
2.000000, -4.020600, 1.123350, 396, 100, 104, 0.118990, 0.961538, 3147.000000, 30.259615, 1.057515
3.000000, -3.020600, 1.001187, 270, 100, 107, 0.078855, 0.934579, 3045.000000, 28.457945, 1.124466
4.000000, -2.020600, 0.892308, 230, 100, 110, 0.065341, 0.909091, 2975.000000, 27.045454, 1.183193
5.000000, -1.020600, 0.795271, 204, 100, 135, 0.047222, 0.740741, 3599.000000, 26.659260, 1.200333
6.000000, -0.020600, 0.708786, 153, 100, 157, 0.030454, 0.636943, 4174.000000, 26.585987, 1.203642
7.000000, 0.979400, 0.631706, 140, 100, 221, 0.019796, 0.452489, 5843.999512, 26.443438, 1.210130
8.000000, 1.979400, 0.563009, 116, 100, 382, 0.009490, 0.261780, 10085.000000, 26.400524, 1.212097
9.000000, 2.979400, 0.501782, 106, 100, 727, 0.004556, 0.137552, 19169.000000, 26.367262, 1.213626
10.000000, 3.979400, 0.447214, 102, 100, 1575, 0.002024, 0.063492, 41437.000000, 26.309206, 1.216304
