Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1604, 100, 100, 0.501250, 1.000000, 2801.000000, 28.010000, 1.142449
1.000000, -3.771213, 1.091555, 1650, 100, 100, 0.515625, 1.000000, 2583.000000, 25.830000, 1.238870
2.000000, -2.771213, 0.972849, 1719, 100, 100, 0.537188, 1.000000, 2462.000244, 24.620003, 1.299756
3.000000, -1.771213, 0.867053, 1862, 100, 100, 0.581875, 1.000000, 2401.999756, 24.019997, 1.332223
4.000000, -0.771213, 0.772762, 1943, 100, 100, 0.607188, 1.000000, 2263.000000, 22.629999, 1.414052
5.000000, 0.228787, 0.688725, 2111, 100, 100, 0.659688, 1.000000, 2253.000000, 22.530001, 1.420328
6.000000, 1.228787, 0.613826, 2253, 100, 100, 0.704063, 1.000000, 2237.000000, 22.370001, 1.430487
7.000000, 2.228787, 0.547073, 2410, 100, 100, 0.753125, 1.000000, 2252.000000, 22.520000, 1.420959
8.000000, 3.228787, 0.487580, 2575, 100, 100, 0.804688, 1.000000, 2253.000000, 22.530001, 1.420328
9.000000, 4.228787, 0.434556, 2744, 100, 100, 0.857500, 1.000000, 2264.000000, 22.639999, 1.413428
