Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 306, 100, 103, 0.092840, 0.970874, 3181.000000, 30.883495, 1.036152
1.000000, -5.020600, 1.260419, 228, 100, 109, 0.065367, 0.917431, 3224.000000, 29.577982, 1.081886
2.000000, -4.020600, 1.123350, 189, 100, 131, 0.045086, 0.763359, 3707.000000, 28.297710, 1.130834
3.000000, -3.020600, 1.001187, 159, 100, 159, 0.031250, 0.628931, 4201.000000, 26.421383, 1.211140
4.000000, -2.020600, 0.892308, 125, 100, 265, 0.014741, 0.377358, 6883.999512, 25.977356, 1.231842
5.000000, -1.020600, 0.795271, 113, 100, 476, 0.007419, 0.210084, 12338.000000, 25.920168, 1.234560
6.000000, -0.020600, 0.708786, 103, 100, 1103, 0.002918, 0.090662, 28658.000000, 25.981867, 1.231628
7.000000, 0.979400, 0.631706, 100, 100, 3490, 0.000895, 0.028653, 91111.000000, 26.106304, 1.225758
8.000000, 1.979400, 0.563009, 101, 100, 13317, 0.000237, 0.007509, 347238.000000, 26.074791, 1.227239
9.000000, 2.979400, 0.501782, 100, 100, 94284, 0.000033, 0.001061, 2460982.000000, 26.101799, 1.225969
