Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 269, 100, 104, 0.080829, 0.961538, 3153.000000, 30.317308, 1.055503
1.000000, -5.020600, 1.260419, 209, 100, 115, 0.056793, 0.869565, 3212.000000, 27.930435, 1.145704
2.000000, -4.020600, 1.123350, 170, 100, 131, 0.040553, 0.763359, 3585.000000, 27.366413, 1.169317
3.000000, -3.020600, 1.001187, 133, 100, 207, 0.020079, 0.483092, 5278.000000, 25.497585, 1.255021
4.000000, -2.020600, 0.892308, 121, 100, 284, 0.013314, 0.352113, 6956.000488, 24.492960, 1.306498
5.000000, -1.020600, 0.795271, 108, 100, 600, 0.005625, 0.166667, 14695.999023, 24.493332, 1.306478
6.000000, -0.020600, 0.708786, 103, 100, 1308, 0.002461, 0.076453, 32244.000000, 24.651377, 1.298102
7.000000, 0.979400, 0.631706, 101, 100, 3635, 0.000868, 0.027510, 89578.000000, 24.643190, 1.298533
8.000000, 1.979400, 0.563009, 100, 100, 11463, 0.000273, 0.008724, 282627.000000, 24.655588, 1.297880
9.000000, 2.979400, 0.501782, 100, 100, 84752, 0.000037, 0.001180, 2091638.125000, 24.679514, 1.296622
