Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 268, 100, 109, 0.076835, 0.917431, 2108.000000, 19.339449, 1.654649
1.000000, 1.000000, 0.630210, 210, 100, 125, 0.052500, 0.800000, 2119.000000, 16.952000, 1.887683
2.000000, 2.000000, 0.561675, 165, 100, 135, 0.038194, 0.740741, 2273.000000, 16.837036, 1.900572
3.000000, 3.000000, 0.500593, 133, 100, 174, 0.023886, 0.574713, 2857.999756, 16.425285, 1.948216
4.000000, 4.000000, 0.446154, 128, 100, 304, 0.013158, 0.328947, 4673.000000, 15.371711, 2.081746
5.000000, 5.000000, 0.397635, 114, 100, 468, 0.007612, 0.213675, 6858.000000, 14.653846, 2.183727
6.000000, 6.000000, 0.354393, 112, 100, 1087, 0.003220, 0.091996, 15892.000000, 14.620055, 2.188774
7.000000, 7.000000, 0.315853, 105, 100, 2931, 0.001119, 0.034118, 42877.000000, 14.628796, 2.187466
8.000000, 8.000000, 0.281504, 103, 100, 12827, 0.000251, 0.007796, 189129.000000, 14.744601, 2.170286
9.000000, 9.000000, 0.250891, 100, 100, 57418, 0.000054, 0.001742, 827529.000000, 14.412362, 2.220316
