Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame, SNR throughput
0.000000, 0.000000, 0.707107, 1609, 100, 100, 0.502813, 1.000000, 1646.000000, 16.459999, 1.944107
1.000000, 1.000000, 0.630210, 1615, 100, 100, 0.504687, 1.000000, 1566.000000, 15.660000, 2.043423
2.000000, 2.000000, 0.561675, 1578, 100, 100, 0.493125, 1.000000, 1562.000000, 15.620000, 2.048656
3.000000, 3.000000, 0.500593, 1604, 100, 100, 0.501250, 1.000000, 1515.000122, 15.150002, 2.112211
4.000000, 4.000000, 0.446154, 1640, 100, 100, 0.512500, 1.000000, 1447.000122, 14.470001, 2.211472
5.000000, 5.000000, 0.397635, 1610, 100, 100, 0.503125, 1.000000, 1454.000000, 14.540000, 2.200825
6.000000, 6.000000, 0.354393, 1546, 100, 100, 0.483125, 1.000000, 1383.000122, 13.830001, 2.313810
7.000000, 7.000000, 0.315853, 1583, 100, 100, 0.494687, 1.000000, 1366.000000, 13.660000, 2.342606
8.000000, 8.000000, 0.281504, 1609, 100, 100, 0.502813, 1.000000, 1364.999878, 13.649999, 2.344322
9.000000, 9.000000, 0.250891, 1603, 100, 100, 0.500938, 1.000000, 1364.999878, 13.649999, 2.344322
