Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 258, 100, 106, 0.076061, 0.943396, 1620.000000, 15.283019, 2.093827
1.000000, 1.000000, 0.630210, 203, 100, 126, 0.050347, 0.793651, 1892.000000, 15.015873, 2.131078
2.000000, 2.000000, 0.561675, 177, 100, 139, 0.039793, 0.719424, 2140.000000, 15.395683, 2.078505
3.000000, 3.000000, 0.500593, 137, 100, 180, 0.023785, 0.555556, 2692.000000, 14.955556, 2.139673
4.000000, 4.000000, 0.446154, 121, 100, 314, 0.012042, 0.318471, 4594.000000, 14.630573, 2.187201
5.000000, 5.000000, 0.397635, 113, 100, 554, 0.006374, 0.180505, 8277.000000, 14.940434, 2.141839
6.000000, 6.000000, 0.354393, 103, 100, 1312, 0.002453, 0.076220, 19410.000000, 14.794208, 2.163009
7.000000, 7.000000, 0.315853, 101, 100, 3675, 0.000859, 0.027211, 54831.000000, 14.920000, 2.144772
8.000000, 8.000000, 0.281504, 100, 100, 16400, 0.000191, 0.006098, 240404.000000, 14.658780, 2.182992
9.000000, 9.000000, 0.250891, 100, 100, 87493, 0.000036, 0.001143, 1272061.000000, 14.539003, 2.200976
