Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 283, 100, 111, 0.079673, 0.900901, 3337.999756, 30.072069, 1.064110
1.000000, -3.771213, 1.091555, 208, 100, 120, 0.054167, 0.833333, 2943.000000, 24.525000, 1.304791
2.000000, -2.771213, 0.972849, 171, 100, 139, 0.038444, 0.719424, 3399.000000, 24.453238, 1.308620
3.000000, -1.771213, 0.867053, 139, 100, 198, 0.021938, 0.505050, 4476.000488, 22.606064, 1.415549
4.000000, -0.771213, 0.772762, 119, 100, 314, 0.011843, 0.318471, 6865.000000, 21.863058, 1.463656
5.000000, 0.228787, 0.688725, 109, 100, 574, 0.005934, 0.174216, 12493.000000, 21.764809, 1.470263
6.000000, 1.228787, 0.613826, 105, 100, 1289, 0.002546, 0.077580, 27772.000000, 21.545383, 1.485237
7.000000, 2.228787, 0.547073, 100, 100, 4112, 0.000760, 0.024319, 88488.000000, 21.519455, 1.487026
8.000000, 3.228787, 0.487580, 100, 100, 14031, 0.000223, 0.007127, 301086.000000, 21.458628, 1.491242
9.000000, 4.228787, 0.434556, 100, 100, 93120, 0.000034, 0.001074, 1994932.000000, 21.423239, 1.493705
