Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 1589, 100, 100, 0.496563, 1.000000, 1460.999878, 14.609999, 2.190281
1.000000, 1.000000, 0.630210, 1589, 100, 100, 0.496563, 1.000000, 1407.000122, 14.070002, 2.274342
2.000000, 2.000000, 0.561675, 1612, 100, 100, 0.503750, 1.000000, 1464.999878, 14.649999, 2.184300
3.000000, 3.000000, 0.500593, 1621, 100, 100, 0.506562, 1.000000, 1415.000122, 14.150002, 2.261484
4.000000, 4.000000, 0.446154, 1566, 100, 100, 0.489375, 1.000000, 1410.000000, 14.100000, 2.269504
5.000000, 5.000000, 0.397635, 1576, 100, 100, 0.492500, 1.000000, 1399.000122, 13.990002, 2.287348
6.000000, 6.000000, 0.354393, 1572, 100, 100, 0.491250, 1.000000, 1410.000000, 14.100000, 2.269504
7.000000, 7.000000, 0.315853, 1609, 100, 100, 0.502813, 1.000000, 1404.000000, 14.040000, 2.279202
8.000000, 8.000000, 0.281504, 1581, 100, 100, 0.494063, 1.000000, 1411.000122, 14.110002, 2.267895
9.000000, 9.000000, 0.250891, 1563, 100, 100, 0.488438, 1.000000, 1432.999878, 14.329999, 2.233078
