Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 596, 100, 100, 0.186250, 1.000000, 2979.000000, 29.790001, 1.074186
1.000000, -5.020600, 1.260419, 488, 100, 100, 0.152500, 1.000000, 2865.999756, 28.659998, 1.116539
2.000000, -4.020600, 1.123350, 420, 100, 101, 0.129950, 0.990099, 2863.000000, 28.346535, 1.128886
3.000000, -3.020600, 1.001187, 366, 100, 102, 0.112132, 0.980392, 2733.000000, 26.794117, 1.194292
4.000000, -2.020600, 0.892308, 318, 100, 101, 0.098391, 0.990099, 2597.000000, 25.712872, 1.244513
5.000000, -1.020600, 0.795271, 266, 100, 117, 0.071047, 0.854701, 2912.000000, 24.888889, 1.285714
6.000000, -0.020600, 0.708786, 196, 100, 128, 0.047852, 0.781250, 3166.000244, 24.734377, 1.293746
7.000000, 0.979400, 0.631706, 166, 100, 148, 0.035051, 0.675676, 3641.000000, 24.601351, 1.300742
8.000000, 1.979400, 0.563009, 129, 100, 204, 0.019761, 0.490196, 5022.000000, 24.617647, 1.299881
9.000000, 2.979400, 0.501782, 117, 100, 340, 0.010754, 0.294118, 8325.000000, 24.485294, 1.306907
10.000000, 3.979400, 0.447214, 105, 100, 590, 0.005561, 0.169492, 14396.000000, 24.400000, 1.311475
