Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame, SNR throughput
0.000000, -6.020600, 1.414214, 1564, 100, 100, 0.488750, 1.000000, 2664.000000, 26.639999, 1.201201
1.000000, -5.020600, 1.260419, 1596, 100, 100, 0.498750, 1.000000, 2539.000000, 25.389999, 1.260339
2.000000, -4.020600, 1.123350, 1575, 100, 100, 0.492188, 1.000000, 2401.000000, 24.010000, 1.332778
3.000000, -3.020600, 1.001187, 1621, 100, 100, 0.506562, 1.000000, 2358.000244, 23.580002, 1.357082
4.000000, -2.020600, 0.892308, 1568, 100, 100, 0.490000, 1.000000, 2227.000000, 22.270000, 1.436911
5.000000, -1.020600, 0.795271, 1609, 100, 100, 0.502813, 1.000000, 2181.000000, 21.809999, 1.467217
6.000000, -0.020600, 0.708786, 1599, 100, 100, 0.499687, 1.000000, 2096.000000, 20.959999, 1.526718
7.000000, 0.979400, 0.631706, 1639, 100, 100, 0.512187, 1.000000, 2099.000000, 20.990000, 1.524536
8.000000, 1.979400, 0.563009, 1613, 100, 100, 0.504062, 1.000000, 2089.000000, 20.889999, 1.531833
9.000000, 2.979400, 0.501782, 1550, 100, 100, 0.484375, 1.000000, 2097.000000, 20.969999, 1.525990
10.000000, 3.979400, 0.447214, 1594, 100, 100, 0.498125, 1.000000, 2098.000000, 20.980000, 1.525262
