Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 928, 100, 100, 0.290000, 1.000000, 2831.000000, 28.309999, 1.130343
1.000000, -5.020600, 1.260419, 801, 100, 100, 0.250313, 1.000000, 2910.000244, 29.100002, 1.099656
2.000000, -4.020600, 1.123350, 717, 100, 101, 0.221844, 0.990099, 2907.000000, 28.782179, 1.111799
3.000000, -3.020600, 1.001187, 576, 100, 100, 0.180000, 1.000000, 2764.000000, 27.639999, 1.157742
4.000000, -2.020600, 0.892308, 478, 100, 102, 0.146446, 0.980392, 2723.000000, 26.696079, 1.198678
5.000000, -1.020600, 0.795271, 357, 100, 100, 0.111562, 1.000000, 2585.999756, 25.859997, 1.237432
6.000000, -0.020600, 0.708786, 243, 100, 113, 0.067201, 0.884956, 2921.999756, 25.858404, 1.237509
7.000000, 0.979400, 0.631706, 195, 100, 122, 0.049949, 0.819672, 3133.000000, 25.680328, 1.246090
8.000000, 1.979400, 0.563009, 147, 100, 184, 0.024966, 0.543478, 4723.999512, 25.673910, 1.246401
9.000000, 2.979400, 0.501782, 120, 100, 267, 0.014045, 0.374532, 6787.999512, 25.423220, 1.258692
