Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.163461,2.000000,3.000000,14.791112,9.964570,1.346154,1.000000,2.000000,71.314285,6.200177,2.644231,2.000000,3.000000,36.305454,12.178921,8.750000,2.000000,8.000000,10.971429,40.301151,0.836538,0.000000,3.000000,114.758621,3.852967,4.923077,2.000000,5.000000,6.500000,22.674934,1.048077,1.000000,3.000000,30.532112,4.827281
1.000000,2.104348,2.000000,3.000000,15.206611,9.926169,1.330435,1.000000,2.000000,72.156860,6.275636,2.556522,2.000000,3.000000,37.551022,12.059064,8.678261,2.000000,8.000000,11.062124,40.935188,0.800000,1.000000,3.000000,120.000000,3.773585,4.652174,2.000000,5.000000,6.878505,21.944216,1.078261,1.000000,3.000000,29.677418,5.086136
2.000000,2.161538,2.000000,3.000000,14.804271,10.225618,1.338462,1.000000,2.000000,71.724136,6.331877,2.576923,2.000000,3.000000,37.253731,12.190684,8.538462,2.000000,9.000000,11.243243,40.393013,0.807692,1.000000,3.000000,118.857147,3.820960,4.692307,2.000000,5.000000,6.819673,22.197960,1.023077,1.000000,3.000000,31.278196,4.839883
3.000000,2.018072,1.000000,3.000000,15.856716,10.096444,1.246988,1.000000,2.000000,76.985512,6.238698,2.403615,1.000000,3.000000,39.939850,12.025317,8.246988,1.000000,7.000000,11.640614,41.259800,0.746988,0.000000,3.000000,128.516129,3.737191,4.337349,1.000000,4.000000,7.377778,21.699820,0.987952,1.000000,3.000000,32.390244,4.942737
4.000000,1.835125,1.000000,2.000000,17.437500,10.320499,1.114695,1.000000,2.000000,86.122192,6.268897,2.157706,1.000000,2.000000,44.491695,12.134649,7.336917,1.000000,7.000000,13.084515,41.261837,0.720430,1.000000,2.000000,133.253723,4.051602,3.795699,1.000000,4.000000,8.430595,21.346502,0.820789,0.000000,2.000000,38.986900,4.616004
5.000000,1.754854,1.000000,2.000000,18.235132,10.201777,1.123786,1.000000,2.000000,85.425484,6.533089,2.097087,1.000000,2.000000,45.777779,12.191337,7.121359,1.000000,8.000000,13.480573,41.399746,0.635922,1.000000,2.000000,150.961838,3.696910,3.686893,1.000000,3.000000,8.679395,21.433611,0.781553,1.000000,2.000000,40.944099,4.543530
6.000000,1.739852,1.000000,2.000000,18.392365,10.112059,1.098709,1.000000,2.000000,87.375313,6.385717,2.097786,1.000000,2.000000,45.762535,12.192376,7.184502,1.000000,6.000000,13.362096,41.756477,0.646679,0.000000,2.000000,148.450775,3.758512,3.639299,1.000000,4.000000,8.792902,21.151682,0.798893,1.000000,2.000000,40.055428,4.643183
7.000000,1.741882,1.000000,3.000000,18.370930,10.154547,1.099877,1.000000,3.000000,87.282516,6.411884,2.106864,1.000000,3.000000,45.565353,12.282258,7.153720,1.000000,7.000000,13.419592,41.703609,0.647760,0.000000,3.000000,148.203049,3.776207,3.609535,1.000000,4.000000,8.865407,21.042292,0.794081,1.000000,3.000000,40.298138,4.629209
8.000000,1.734103,1.000000,3.000000,18.453348,10.159307,1.095256,0.000000,3.000000,87.650703,6.416602,2.098846,1.000000,3.000000,45.739418,12.296171,7.146410,1.000000,6.000000,13.433317,41.867523,0.654359,0.000000,3.000000,146.708466,3.833587,3.544872,1.000000,4.000000,9.027124,20.767769,0.795256,1.000000,3.000000,40.238594,4.659040
9.000000,1.736604,1.000000,3.000000,18.426764,10.184931,1.099051,1.000000,2.000000,87.348076,6.445774,2.096688,1.000000,3.000000,45.786503,12.296767,7.148012,1.000000,7.000000,13.430307,41.922043,0.663057,0.000000,3.000000,144.783951,3.888732,3.511905,1.000000,3.000000,9.111863,20.596809,0.795407,1.000000,3.000000,40.230965,4.664947
