Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 713, 100, 100, 0.222813, 1.000000, 2743.000000, 27.430000, 1.166606
1.000000, -3.771213, 1.091555, 618, 100, 100, 0.193125, 1.000000, 2529.000000, 25.290001, 1.265322
2.000000, -2.771213, 0.972849, 550, 100, 100, 0.171875, 1.000000, 2425.000000, 24.250000, 1.319588
3.000000, -1.771213, 0.867053, 421, 100, 101, 0.130260, 0.990099, 2405.000000, 23.811882, 1.343867
4.000000, -0.771213, 0.772762, 347, 100, 102, 0.106311, 0.980392, 2422.000244, 23.745100, 1.347646
5.000000, 0.228787, 0.688725, 237, 100, 112, 0.066127, 0.892857, 2600.000000, 23.214285, 1.378461
6.000000, 1.228787, 0.613826, 203, 100, 132, 0.048059, 0.757576, 2950.000244, 22.348486, 1.431864
7.000000, 2.228787, 0.547073, 162, 100, 165, 0.030682, 0.606061, 3687.000000, 22.345455, 1.432059
8.000000, 3.228787, 0.487580, 131, 100, 286, 0.014314, 0.349650, 6350.000000, 22.202797, 1.441260
9.000000, 4.228787, 0.434556, 109, 100, 439, 0.007759, 0.227790, 9758.000000, 22.227791, 1.439639
