Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.150000,2.000000,5.000000,14.883720,14.766484,1.150000,1.000000,2.000000,55.652176,7.898351,1.040000,1.000000,5.000000,61.538464,7.142857,6.400000,2.000000,7.000000,10.000000,43.956043,0.700000,1.000000,5.000000,91.428574,4.807692,1.750000,2.000000,5.000000,18.285715,12.019231,1.370000,1.000000,5.000000,23.357664,9.409341
1.000000,2.110000,2.000000,4.000000,15.165877,14.755243,1.160000,1.000000,2.000000,55.172417,8.111888,1.100000,1.000000,4.000000,58.181816,7.692307,6.040000,2.000000,7.000000,10.596026,42.237762,0.740000,1.000000,4.000000,86.486488,5.174825,1.760000,2.000000,4.000000,18.181818,12.307693,1.390000,2.000000,4.000000,23.021584,9.720280
2.000000,2.040000,2.000000,3.000000,15.686275,14.571428,1.160000,1.000000,6.000000,55.172417,8.285714,1.060000,2.000000,3.000000,60.377361,7.571428,5.830000,2.000000,7.000000,10.977702,41.642857,0.740000,1.000000,3.000000,86.486488,5.285714,1.810000,2.000000,3.000000,17.679558,12.928572,1.360000,1.000000,3.000000,23.529411,9.714286
3.000000,1.980000,1.000000,4.000000,16.161615,14.853714,1.070000,1.000000,2.000000,59.813080,8.027007,1.000000,1.000000,4.000000,64.000000,7.501875,5.570000,1.000000,7.000000,11.490126,41.785446,0.800000,1.000000,4.000000,80.000000,6.001501,1.630000,1.000000,4.000000,19.631903,12.228057,1.280000,1.000000,4.000000,25.000000,9.602401
4.000000,1.930000,1.000000,2.000000,16.580311,14.777947,1.030000,1.000000,2.000000,62.135925,7.886677,1.040000,1.000000,2.000000,61.538464,7.963246,5.500000,1.000000,6.000000,11.636364,42.113323,0.720000,1.000000,2.000000,88.888885,5.513017,1.610000,1.000000,2.000000,19.875776,12.327718,1.230000,1.000000,2.000000,26.016260,9.418070
5.000000,1.960000,1.000000,2.000000,16.326530,14.759036,1.070000,1.000000,2.000000,59.813080,8.057230,1.010000,1.000000,2.000000,63.366337,7.605422,5.550000,1.000000,5.000000,11.531531,41.792168,0.750000,0.000000,2.000000,85.333336,5.647591,1.630000,1.000000,2.000000,19.631903,12.274096,1.310000,1.000000,2.000000,24.427483,9.864458
6.000000,1.900000,1.000000,4.000000,16.842106,15.007899,1.000000,1.000000,1.000000,64.000000,7.898894,1.030000,1.000000,4.000000,62.135925,8.135861,5.300000,1.000000,4.000000,12.075471,41.864140,0.740000,1.000000,4.000000,86.486488,5.845182,1.470000,1.000000,4.000000,21.768707,11.611375,1.220000,1.000000,4.000000,26.229507,9.636651
7.000000,1.840000,1.000000,2.000000,17.391304,14.779117,0.980000,0.000000,2.000000,65.306122,7.871486,0.950000,1.000000,2.000000,67.368423,7.630522,5.250000,1.000000,5.000000,12.190476,42.168674,0.670000,0.000000,2.000000,95.522385,5.381526,1.560000,1.000000,2.000000,20.512821,12.530121,1.200000,1.000000,2.000000,26.666666,9.638555
8.000000,1.860000,1.000000,2.000000,17.204302,15.000000,0.940000,0.000000,2.000000,68.085106,7.580646,0.980000,1.000000,2.000000,65.306122,7.903226,5.180000,1.000000,6.000000,12.355213,41.774197,0.640000,1.000000,2.000000,100.000000,5.161291,1.570000,1.000000,2.000000,20.382164,12.661291,1.230000,1.000000,2.000000,26.016260,9.919355
9.000000,1.620000,1.000000,2.000000,19.753086,13.929493,0.950000,0.000000,1.000000,67.368423,8.168530,0.870000,1.000000,2.000000,73.563217,7.480653,4.920000,1.000000,6.000000,13.008130,42.304386,0.650000,1.000000,2.000000,98.461540,5.588994,1.420000,1.000000,2.000000,22.535212,12.209802,1.200000,1.000000,2.000000,26.666666,10.318143
