Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 503, 100, 100, 0.157188, 1.000000, 4849.000000, 48.490002, 0.659930
1.000000, -5.020600, 1.260419, 396, 100, 100, 0.123750, 1.000000, 3048.000000, 30.480000, 1.049869
2.000000, -4.020600, 1.123350, 335, 100, 106, 0.098762, 0.943396, 3201.000000, 30.198112, 1.059669
3.000000, -3.020600, 1.001187, 270, 100, 108, 0.078125, 0.925926, 3241.999756, 30.018517, 1.066009
4.000000, -2.020600, 0.892308, 204, 100, 114, 0.055921, 0.877193, 3075.000000, 26.973684, 1.186341
5.000000, -1.020600, 0.795271, 161, 100, 150, 0.033542, 0.666667, 3959.000000, 26.393333, 1.212427
6.000000, -0.020600, 0.708786, 139, 100, 165, 0.026326, 0.606061, 4341.000000, 26.309092, 1.216310
7.000000, 0.979400, 0.631706, 114, 100, 300, 0.011875, 0.333333, 7861.000000, 26.203333, 1.221219
8.000000, 1.979400, 0.563009, 105, 100, 589, 0.005571, 0.169779, 15382.000000, 26.115450, 1.225328
9.000000, 2.979400, 0.501782, 108, 100, 1157, 0.002917, 0.086430, 30293.000000, 26.182367, 1.222197
10.000000, 3.979400, 0.447214, 101, 100, 3571, 0.000884, 0.028003, 93157.000000, 26.087090, 1.226660
