Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 496, 100, 101, 0.153465, 0.990099, 2897.999756, 28.693068, 1.115252
1.000000, -5.020600, 1.260419, 378, 100, 103, 0.114684, 0.970874, 2953.999756, 28.679609, 1.115775
2.000000, -4.020600, 1.123350, 303, 100, 108, 0.087674, 0.925926, 2881.999756, 26.685183, 1.199167
3.000000, -3.020600, 1.001187, 252, 100, 113, 0.069690, 0.884956, 2997.000000, 26.522123, 1.206540
4.000000, -2.020600, 0.892308, 189, 100, 125, 0.047250, 0.800000, 3236.000000, 25.888000, 1.236094
5.000000, -1.020600, 0.795271, 165, 100, 151, 0.034147, 0.662252, 3749.000000, 24.827814, 1.288877
6.000000, -0.020600, 0.708786, 148, 100, 218, 0.021216, 0.458716, 5373.000000, 24.646790, 1.298344
7.000000, 0.979400, 0.631706, 110, 100, 309, 0.011125, 0.323625, 7616.000000, 24.647249, 1.298319
8.000000, 1.979400, 0.563009, 107, 100, 725, 0.004612, 0.137931, 17729.000000, 24.453793, 1.308590
9.000000, 2.979400, 0.501782, 105, 100, 1615, 0.002032, 0.061920, 39581.000000, 24.508360, 1.305677
10.000000, 3.979400, 0.447214, 101, 100, 5038, 0.000626, 0.019849, 123552.000000, 24.524017, 1.304843
