Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 364, 100, 100, 0.113750, 1.000000, 3366.000244, 33.660004, 0.950683
1.000000, -2.010300, 0.891251, 275, 100, 108, 0.079572, 0.925926, 2150.000244, 19.907410, 1.607442
2.000000, -1.010300, 0.794328, 228, 100, 119, 0.059874, 0.840336, 2342.000244, 19.680674, 1.625961
3.000000, -0.010300, 0.707946, 179, 100, 123, 0.045478, 0.813008, 2425.000000, 19.715446, 1.623093
4.000000, 0.989700, 0.630957, 147, 100, 179, 0.025663, 0.558659, 3511.000000, 19.614525, 1.631444
5.000000, 1.989700, 0.562341, 119, 100, 334, 0.011134, 0.299401, 6150.000000, 18.413174, 1.737886
6.000000, 2.989700, 0.501187, 106, 100, 712, 0.004652, 0.140449, 13082.000000, 18.373596, 1.741630
7.000000, 3.989700, 0.446684, 102, 100, 1506, 0.002117, 0.066401, 27605.000000, 18.330013, 1.745771
8.000000, 4.989700, 0.398107, 102, 100, 8121, 0.000393, 0.012314, 148320.000000, 18.263762, 1.752104
9.000000, 5.989700, 0.354813, 100, 100, 26090, 0.000120, 0.003833, 474503.000000, 18.187160, 1.759483
