Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,0.978261,0.000000,3.000000,32.711109,5.011136,1.405797,1.000000,2.000000,91.051544,7.201188,1.449275,0.000000,3.000000,88.320000,7.423904,11.420290,0.000000,13.000000,11.208121,58.500374,0.847826,0.000000,3.000000,150.974365,4.342984,2.398551,0.000000,3.000000,13.341390,12.286562,1.021739,0.000000,3.000000,31.319149,5.233853
1.000000,0.893617,0.000000,1.000000,35.809525,4.946997,1.347518,1.000000,2.000000,94.989471,7.459756,1.432624,0.000000,1.000000,89.346535,7.930899,10.524822,0.000000,9.000000,12.161726,58.264622,0.709220,0.000000,1.000000,180.479996,3.926188,2.205674,0.000000,2.000000,14.508039,12.210443,0.950355,0.000000,1.000000,33.671642,5.261092
2.000000,0.888325,0.000000,1.000000,36.022858,5.068057,1.360406,1.000000,2.000000,94.089554,7.761367,1.375635,0.000000,1.000000,93.047966,7.848249,10.269035,0.000000,8.000000,12.464657,58.586739,0.705584,0.000000,1.000000,181.410080,4.025485,2.040609,0.000000,3.000000,15.681592,11.642051,0.888325,0.000000,1.000000,36.022858,5.068057
3.000000,0.775801,0.000000,1.000000,41.247707,4.823009,1.284698,1.000000,4.000000,99.634346,7.986726,1.266904,0.000000,2.000000,101.033714,7.876106,9.483986,0.000000,9.000000,13.496435,58.960175,0.661922,0.000000,1.000000,193.376358,4.115044,1.818505,0.000000,1.000000,17.596869,11.305309,0.793594,0.000000,1.000000,40.322868,4.933628
4.000000,0.718884,0.000000,1.000000,44.513432,4.685315,1.214592,0.000000,2.000000,105.385162,7.916083,1.173820,0.000000,1.000000,109.045700,7.650350,9.165236,0.000000,9.000000,13.965816,59.734268,0.678112,0.000000,1.000000,188.759491,4.419581,1.626609,0.000000,2.000000,19.672823,10.601399,0.766094,0.000000,1.000000,41.770306,4.993007
5.000000,0.744505,0.000000,1.000000,42.981552,4.870596,1.185440,1.000000,2.000000,107.976822,7.755212,1.197802,0.000000,1.000000,106.862389,7.836089,9.120879,0.000000,8.000000,14.033735,59.669300,0.686813,0.000000,1.000000,186.367996,4.493171,1.553571,0.000000,1.000000,20.597700,10.163551,0.796703,0.000000,1.000000,40.165520,5.212078
6.000000,0.773003,0.000000,1.000000,41.397007,5.053670,1.221488,1.000000,2.000000,104.790253,7.985736,1.218733,0.000000,1.000000,105.027122,7.967726,9.172452,0.000000,10.000000,13.954829,59.966862,0.671625,0.000000,1.000000,190.582458,4.390893,1.465014,0.000000,1.000000,21.842798,9.577840,0.773554,0.000000,1.000000,41.367519,5.057272
7.000000,0.764098,0.000000,3.000000,41.879448,5.046518,1.212986,0.000000,2.000000,105.524727,8.011217,1.208717,0.000000,3.000000,105.897400,7.983025,9.152550,0.000000,10.000000,13.985174,60.448414,0.649742,0.000000,3.000000,197.001373,4.291247,1.384633,0.000000,3.000000,23.110823,9.144867,0.768367,0.000000,3.000000,41.646786,5.074711
8.000000,0.772785,0.000000,3.000000,41.408691,5.092235,1.226447,0.000000,3.000000,104.366493,8.081626,1.219095,0.000000,3.000000,104.995949,8.033176,9.160329,0.000000,8.000000,13.973297,60.361629,0.670453,0.000000,3.000000,190.915787,4.417922,1.349739,0.000000,3.000000,23.708282,8.894055,0.776900,0.000000,3.000000,41.189350,5.119351
9.000000,0.769531,0.000000,3.000000,41.583744,5.090505,1.223811,0.000000,4.000000,104.591309,8.095595,1.217624,0.000000,3.000000,105.122765,8.054668,9.157428,0.000000,9.000000,13.977724,60.577026,0.665231,0.000000,3.000000,192.414261,4.400552,1.304406,0.000000,3.000000,24.532240,8.628737,0.778967,0.000000,3.000000,41.080070,5.152918
10.000000,0.756944,0.000000,4.000000,42.275234,5.054045,1.205386,0.000000,4.000000,106.190025,8.048248,1.203378,0.000000,4.000000,106.367279,8.034837,9.145035,0.000000,10.000000,13.996666,61.060520,0.649437,0.000000,4.000000,197.093842,4.336227,1.253688,0.000000,4.000000,25.524702,8.370751,0.763133,0.000000,4.000000,41.932392,5.095367
