Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 315, 100, 108, 0.091146, 0.925926, 2318.000244, 21.462965, 1.490940
1.000000, -2.010300, 0.891251, 240, 100, 115, 0.065217, 0.869565, 2368.000000, 20.591305, 1.554054
2.000000, -1.010300, 0.794328, 175, 100, 134, 0.040812, 0.746269, 2628.000000, 19.611940, 1.631659
3.000000, -0.010300, 0.707946, 154, 100, 186, 0.025874, 0.537634, 3499.000000, 18.811829, 1.701057
4.000000, 0.989700, 0.630957, 133, 100, 224, 0.018555, 0.446429, 4143.000000, 18.495535, 1.730147
5.000000, 1.989700, 0.562341, 116, 100, 447, 0.008110, 0.223714, 7901.000000, 17.675615, 1.810404
6.000000, 2.989700, 0.501187, 112, 100, 762, 0.004593, 0.131234, 13435.000000, 17.631233, 1.814961
7.000000, 3.989700, 0.446684, 105, 100, 1601, 0.002050, 0.062461, 28229.000000, 17.632105, 1.814871
8.000000, 4.989700, 0.398107, 101, 100, 4105, 0.000769, 0.024361, 72313.007812, 17.615837, 1.816547
9.000000, 5.989700, 0.354813, 100, 100, 19840, 0.000158, 0.005040, 348173.000000, 17.549042, 1.823461
