Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 276, 100, 107, 0.080607, 0.934579, 2815.000000, 26.308411, 1.216341
1.000000, -3.771213, 1.091555, 207, 100, 125, 0.051750, 0.800000, 3035.000000, 24.280001, 1.317957
2.000000, -2.771213, 0.972849, 167, 100, 137, 0.038093, 0.729927, 3118.000244, 22.759127, 1.406029
3.000000, -1.771213, 0.867053, 137, 100, 189, 0.022652, 0.529101, 4278.000000, 22.634920, 1.413745
4.000000, -0.771213, 0.772762, 123, 100, 284, 0.013534, 0.352113, 6112.000000, 21.521128, 1.486911
5.000000, 0.228787, 0.688725, 113, 100, 573, 0.006163, 0.174520, 12237.000000, 21.356022, 1.498407
6.000000, 1.228787, 0.613826, 104, 100, 1315, 0.002471, 0.076046, 28107.000000, 21.374144, 1.497136
7.000000, 2.228787, 0.547073, 100, 100, 3698, 0.000845, 0.027042, 78972.000000, 21.355328, 1.498455
8.000000, 3.228787, 0.487580, 100, 100, 11891, 0.000263, 0.008410, 253505.000000, 21.319065, 1.501004
9.000000, 4.228787, 0.434556, 101, 100, 62440, 0.000051, 0.001602, 1332980.000000, 21.348175, 1.498957
