Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 283, 100, 107, 0.082652, 0.934579, 2985.000000, 27.897196, 1.147069
1.000000, -5.020600, 1.260419, 222, 100, 118, 0.058792, 0.847458, 3261.000000, 27.635593, 1.157927
2.000000, -4.020600, 1.123350, 183, 100, 130, 0.043990, 0.769231, 3509.000000, 26.992308, 1.185523
3.000000, -3.020600, 1.001187, 145, 100, 195, 0.023237, 0.512821, 4925.000000, 25.256411, 1.267005
4.000000, -2.020600, 0.892308, 117, 100, 267, 0.013694, 0.374532, 6552.000000, 24.539326, 1.304029
5.000000, -1.020600, 0.795271, 111, 100, 484, 0.007167, 0.206612, 11841.000000, 24.464876, 1.307998
6.000000, -0.020600, 0.708786, 103, 100, 1144, 0.002814, 0.087413, 28140.000000, 24.597902, 1.300924
7.000000, 0.979400, 0.631706, 101, 100, 2698, 0.001170, 0.037064, 66527.000000, 24.657894, 1.297759
8.000000, 1.979400, 0.563009, 101, 100, 8219, 0.000384, 0.012167, 201422.000000, 24.506874, 1.305756
9.000000, 2.979400, 0.501782, 101, 100, 34314, 0.000092, 0.002914, 840135.000000, 24.483738, 1.306990
