Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 311, 100, 104, 0.093450, 0.961538, 1856.000000, 17.846153, 1.793103
1.000000, 1.000000, 0.630210, 239, 100, 109, 0.068521, 0.917431, 1884.999878, 17.293577, 1.850398
2.000000, 2.000000, 0.561675, 201, 100, 120, 0.052344, 0.833333, 2065.000000, 17.208334, 1.859564
3.000000, 3.000000, 0.500593, 159, 100, 146, 0.034033, 0.684932, 2502.000244, 17.136988, 1.867306
4.000000, 4.000000, 0.446154, 146, 100, 199, 0.022927, 0.502513, 3398.000244, 17.075378, 1.874043
5.000000, 5.000000, 0.397635, 138, 100, 295, 0.014619, 0.338983, 4470.000000, 15.152542, 2.111857
6.000000, 6.000000, 0.354393, 111, 100, 372, 0.009325, 0.268817, 5347.999512, 14.376343, 2.225879
7.000000, 7.000000, 0.315853, 109, 100, 601, 0.005668, 0.166389, 8528.000000, 14.189684, 2.255159
8.000000, 8.000000, 0.281504, 103, 100, 1605, 0.002005, 0.062305, 22778.000000, 14.191900, 2.254807
9.000000, 9.000000, 0.250891, 102, 100, 4758, 0.000670, 0.021017, 67522.000000, 14.191257, 2.254910
