Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 524, 100, 101, 0.162129, 0.990099, 3307.000000, 32.742573, 0.977321
1.000000, -5.020600, 1.260419, 381, 100, 105, 0.113393, 0.952381, 3144.000000, 29.942858, 1.068702
2.000000, -4.020600, 1.123350, 325, 100, 101, 0.100557, 0.990099, 2856.000000, 28.277227, 1.131653
3.000000, -3.020600, 1.001187, 239, 100, 110, 0.067898, 0.909091, 3100.000000, 28.181818, 1.135484
4.000000, -2.020600, 0.892308, 212, 100, 124, 0.053427, 0.806452, 3369.999756, 27.177418, 1.177448
5.000000, -1.020600, 0.795271, 158, 100, 158, 0.031250, 0.632911, 4152.000000, 26.278481, 1.217726
6.000000, -0.020600, 0.708786, 140, 100, 213, 0.020540, 0.469484, 5543.000000, 26.023474, 1.229659
7.000000, 0.979400, 0.631706, 118, 100, 339, 0.010878, 0.294985, 8779.000000, 25.896755, 1.235676
8.000000, 1.979400, 0.563009, 103, 100, 647, 0.004975, 0.154560, 16623.000000, 25.692427, 1.245503
9.000000, 2.979400, 0.501782, 105, 100, 1536, 0.002136, 0.065104, 39292.000000, 25.580729, 1.250942
10.000000, 3.979400, 0.447214, 104, 100, 4873, 0.000667, 0.020521, 123539.000000, 25.351734, 1.262241
