Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 289, 100, 105, 0.086012, 0.952381, 2840.000000, 27.047619, 1.183099
1.000000, -3.771213, 1.091555, 190, 100, 118, 0.050318, 0.847458, 2959.000000, 25.076271, 1.276107
2.000000, -2.771213, 0.972849, 182, 100, 120, 0.047396, 0.833333, 2840.000000, 23.666666, 1.352113
3.000000, -1.771213, 0.867053, 142, 100, 166, 0.026732, 0.602410, 3877.000000, 23.355421, 1.370131
4.000000, -0.771213, 0.772762, 119, 100, 279, 0.013329, 0.358423, 6201.000000, 22.225807, 1.439768
5.000000, 0.228787, 0.688725, 108, 100, 396, 0.008523, 0.252525, 8660.000000, 21.868687, 1.463279
6.000000, 1.228787, 0.613826, 106, 100, 981, 0.003377, 0.101937, 21450.000000, 21.865444, 1.463496
7.000000, 2.228787, 0.547073, 103, 100, 2311, 0.001393, 0.043271, 50394.000000, 21.806145, 1.467476
8.000000, 3.228787, 0.487580, 101, 100, 6816, 0.000463, 0.014671, 147821.000000, 21.687353, 1.475514
9.000000, 4.228787, 0.434556, 100, 100, 25326, 0.000123, 0.003949, 547333.000000, 21.611506, 1.480693
