Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 272, 100, 103, 0.082524, 0.970874, 1916.000000, 18.601942, 1.720250
1.000000, -2.010300, 0.891251, 224, 100, 112, 0.062500, 0.892857, 2004.999878, 17.901785, 1.787531
2.000000, -1.010300, 0.794328, 171, 100, 142, 0.037632, 0.704225, 2525.000000, 17.781691, 1.799604
3.000000, -0.010300, 0.707946, 149, 100, 175, 0.026607, 0.571429, 3105.999756, 17.748569, 1.802962
4.000000, 0.989700, 0.630957, 116, 100, 286, 0.012675, 0.349650, 5063.000000, 17.702797, 1.807624
5.000000, 1.989700, 0.562341, 112, 100, 523, 0.006692, 0.191205, 9240.000977, 17.667305, 1.811255
6.000000, 2.989700, 0.501187, 103, 100, 1080, 0.002980, 0.092593, 19061.000000, 17.649075, 1.813126
7.000000, 3.989700, 0.446684, 104, 100, 3218, 0.001010, 0.031075, 56803.000000, 17.651648, 1.812862
8.000000, 4.989700, 0.398107, 101, 100, 13005, 0.000243, 0.007689, 229710.000000, 17.663206, 1.811676
9.000000, 5.989700, 0.354813, 100, 100, 50613, 0.000062, 0.001976, 891049.000000, 17.605141, 1.817651
