Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 309, 100, 105, 0.091964, 0.952381, 2928.000000, 27.885714, 1.147541
1.000000, -3.771213, 1.091555, 227, 100, 120, 0.059115, 0.833333, 3059.000000, 25.491667, 1.255312
2.000000, -2.771213, 0.972849, 177, 100, 126, 0.043899, 0.793651, 3160.000000, 25.079365, 1.275949
3.000000, -1.771213, 0.867053, 156, 100, 155, 0.031452, 0.645161, 3668.000000, 23.664516, 1.352236
4.000000, -0.771213, 0.772762, 139, 100, 265, 0.016392, 0.377358, 5943.000000, 22.426414, 1.426889
5.000000, 0.228787, 0.688725, 118, 100, 494, 0.007465, 0.202429, 11063.000000, 22.394737, 1.428907
6.000000, 1.228787, 0.613826, 107, 100, 1083, 0.003087, 0.092336, 24266.000000, 22.406279, 1.428171
7.000000, 2.228787, 0.547073, 104, 100, 3280, 0.000991, 0.030488, 73466.000000, 22.398170, 1.428688
8.000000, 3.228787, 0.487580, 100, 100, 12141, 0.000257, 0.008237, 271914.000000, 22.396343, 1.428805
9.000000, 4.228787, 0.434556, 100, 100, 75955, 0.000041, 0.001317, 1703722.000000, 22.430676, 1.426618
