Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 614, 100, 100, 0.191875, 1.000000, 4000.000000, 40.000000, 0.800000
1.000000, -5.020600, 1.260419, 470, 100, 100, 0.146875, 1.000000, 2961.000000, 29.610001, 1.080716
2.000000, -4.020600, 1.123350, 428, 100, 100, 0.133750, 1.000000, 2929.000000, 29.290001, 1.092523
3.000000, -3.020600, 1.001187, 362, 100, 103, 0.109830, 0.970874, 3032.000000, 29.436893, 1.087071
4.000000, -2.020600, 0.892308, 342, 100, 104, 0.102764, 0.961538, 2764.000000, 26.576923, 1.204052
5.000000, -1.020600, 0.795271, 243, 100, 111, 0.068412, 0.900901, 2849.000000, 25.666666, 1.246753
6.000000, -0.020600, 0.708786, 202, 100, 118, 0.053496, 0.847458, 3009.000000, 25.500000, 1.254902
7.000000, 0.979400, 0.631706, 161, 100, 141, 0.035683, 0.709220, 3571.000000, 25.326241, 1.263512
8.000000, 1.979400, 0.563009, 131, 100, 194, 0.021102, 0.515464, 4874.000000, 25.123711, 1.273697
9.000000, 2.979400, 0.501782, 119, 100, 321, 0.011585, 0.311526, 8097.000000, 25.224298, 1.268618
10.000000, 3.979400, 0.447214, 113, 100, 571, 0.006184, 0.175131, 14209.000000, 24.884413, 1.285946
