Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 293, 100, 113, 0.081029, 0.884956, 2301.000000, 20.362831, 1.571491
1.000000, -2.010300, 0.891251, 248, 100, 110, 0.070455, 0.909091, 2275.000000, 20.681818, 1.547253
2.000000, -1.010300, 0.794328, 171, 100, 144, 0.037109, 0.694444, 2900.000000, 20.138889, 1.588966
3.000000, -0.010300, 0.707946, 158, 100, 178, 0.027739, 0.561798, 3417.000000, 19.196629, 1.666959
4.000000, 0.989700, 0.630957, 121, 100, 241, 0.015690, 0.414938, 4339.000000, 18.004148, 1.777368
5.000000, 1.989700, 0.562341, 110, 100, 395, 0.008703, 0.253165, 7085.000000, 17.936708, 1.784051
6.000000, 2.989700, 0.501187, 110, 100, 853, 0.004030, 0.117233, 15262.000000, 17.892145, 1.788494
7.000000, 3.989700, 0.446684, 103, 100, 1847, 0.001743, 0.054142, 33003.000000, 17.868435, 1.790867
8.000000, 4.989700, 0.398107, 102, 100, 4893, 0.000651, 0.020437, 87049.000000, 17.790518, 1.798711
9.000000, 5.989700, 0.354813, 101, 100, 18504, 0.000171, 0.005404, 329247.000000, 17.793287, 1.798431
