Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.067308,0.000000,4.000000,15.479070,10.056128,1.307692,0.000000,2.000000,73.411766,6.361085,2.471154,0.000000,4.000000,38.848251,12.020579,8.509615,0.000000,7.000000,11.281357,41.393826,0.769231,0.000000,4.000000,124.799995,3.741815,4.403846,0.000000,4.000000,7.266376,21.421890,1.028846,0.000000,4.000000,31.102804,5.004677
1.000000,1.952000,1.000000,2.000000,16.393442,10.153974,1.208000,1.000000,2.000000,79.470200,6.283812,2.376000,1.000000,2.000000,40.404041,12.359550,7.920000,1.000000,9.000000,12.121212,41.198502,0.744000,0.000000,2.000000,129.032257,3.870162,4.072000,1.000000,4.000000,7.858546,21.181856,0.952000,1.000000,2.000000,33.613445,4.952143
2.000000,1.930769,1.000000,2.000000,16.573706,10.211555,1.230769,1.000000,2.000000,78.000000,6.509357,2.346154,1.000000,2.000000,40.918034,12.408462,7.776923,1.000000,6.000000,12.344213,41.131001,0.723077,1.000000,2.000000,132.765961,3.824248,3.969231,1.000000,4.000000,8.062016,20.992678,0.930769,1.000000,2.000000,34.380165,4.922701
3.000000,1.843137,1.000000,2.000000,17.361702,10.409744,1.132353,1.000000,2.000000,84.779221,6.395349,2.132353,1.000000,2.000000,45.020691,12.043189,7.436275,1.000000,6.000000,12.909690,41.998890,0.671569,1.000000,2.000000,142.948898,3.792912,3.666667,1.000000,4.000000,8.727273,20.708750,0.823529,0.000000,2.000000,38.857143,4.651163
4.000000,1.720395,1.000000,2.000000,18.600382,10.169162,1.082237,1.000000,2.000000,88.705162,6.397045,2.098684,1.000000,2.000000,45.742943,12.405212,7.088816,1.000000,7.000000,13.542459,41.901615,0.654605,0.000000,2.000000,146.653259,3.869337,3.444079,1.000000,3.000000,9.291308,20.357769,0.828947,1.000000,2.000000,38.603176,4.899864
5.000000,1.743961,1.000000,2.000000,18.349031,10.374557,1.093398,1.000000,2.000000,87.799706,6.504454,2.090177,1.000000,2.000000,45.929123,12.434140,7.101449,1.000000,7.000000,13.518367,42.245426,0.628019,1.000000,2.000000,152.861542,3.735990,3.359098,1.000000,4.000000,9.526366,19.982756,0.793881,1.000000,2.000000,40.308319,4.722674
6.000000,1.728571,1.000000,2.000000,18.512398,10.279542,1.078231,1.000000,2.000000,89.034698,6.412072,2.090476,1.000000,2.000000,45.922550,12.431732,7.110884,1.000000,6.000000,13.500431,42.287308,0.654422,1.000000,2.000000,146.694397,3.891743,3.338775,1.000000,4.000000,9.584352,19.855169,0.814286,1.000000,2.000000,39.298248,4.842428
7.000000,1.749604,1.000000,5.000000,18.289856,10.387004,1.090861,0.000000,2.000000,88.003876,6.476197,2.116482,1.000000,5.000000,45.358292,12.565076,7.107502,1.000000,6.000000,13.506856,42.195637,0.679873,1.000000,5.000000,141.202789,4.036254,3.301638,1.000000,5.000000,9.692160,19.601080,0.798204,1.000000,5.000000,40.090008,4.738757
8.000000,1.756464,0.000000,4.000000,18.218422,10.462246,1.093219,0.000000,4.000000,87.814041,6.511679,2.114512,0.000000,4.000000,45.400547,12.594933,7.112801,0.000000,7.000000,13.496793,42.366867,0.671229,0.000000,4.000000,143.021149,3.998128,3.248035,0.000000,4.000000,9.852109,19.346680,0.792332,0.000000,4.000000,40.387108,4.719467
9.000000,1.750488,0.000000,5.000000,18.280617,10.481103,1.085254,0.000000,4.000000,88.458588,6.497991,2.109730,0.000000,5.000000,45.503452,12.632076,7.097415,0.000000,6.000000,13.526052,42.496002,0.660351,0.000000,5.000000,145.377335,3.953870,3.215624,0.000000,5.000000,9.951412,19.253653,0.782511,0.000000,5.000000,40.894001,4.685309
