Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,0.945455,0.000000,3.000000,33.846153,4.997597,1.436364,1.000000,3.000000,89.113930,7.592503,1.509091,0.000000,3.000000,84.819275,7.976934,11.454545,0.000000,12.000000,11.174603,60.547806,0.754545,0.000000,3.000000,169.638550,3.988467,1.781818,0.000000,3.000000,17.959185,9.418548,1.036364,0.000000,3.000000,30.877193,5.478135
1.000000,0.949153,0.000000,1.000000,33.714287,5.206881,1.500000,1.000000,2.000000,85.333336,8.228731,1.466102,0.000000,1.000000,87.306358,8.042771,10.864407,0.000000,10.000000,11.781591,59.600185,0.847458,0.000000,1.000000,151.039993,4.649001,1.593220,0.000000,2.000000,20.085106,8.740121,1.008475,0.000000,1.000000,31.731092,5.532310
2.000000,0.842105,0.000000,1.000000,38.000000,5.021577,1.322368,1.000000,2.000000,96.796021,7.885445,1.368421,0.000000,1.000000,93.538460,8.160063,10.144737,0.000000,11.000000,12.617379,60.494316,0.796053,0.000000,1.000000,160.793381,4.746960,1.394737,0.000000,1.000000,22.943396,8.316987,0.901316,0.000000,1.000000,35.503651,5.374657
3.000000,0.828283,0.000000,1.000000,38.634148,5.234600,1.232323,1.000000,2.000000,103.868851,7.788063,1.252525,0.000000,1.000000,102.193550,7.915735,9.681818,0.000000,9.000000,13.220657,61.187359,0.646465,0.000000,1.000000,198.000000,4.085541,1.333333,0.000000,1.000000,24.000000,8.426429,0.848485,0.000000,1.000000,37.714283,5.362273
4.000000,0.780303,0.000000,1.000000,41.009708,5.062669,1.227273,1.000000,2.000000,104.296295,7.962644,1.231061,0.000000,2.000000,103.975380,7.987221,9.435606,0.000000,10.000000,13.565637,61.218971,0.659091,0.000000,1.000000,194.206894,4.276235,1.257576,0.000000,1.000000,25.445784,8.159253,0.821970,0.000000,1.000000,38.930878,5.333005
5.000000,0.765138,0.000000,1.000000,41.822540,5.124109,1.200000,0.000000,2.000000,106.666664,8.036373,1.216514,0.000000,1.000000,105.218704,8.146965,9.122936,0.000000,10.000000,14.030570,61.096096,0.620183,0.000000,1.000000,206.390533,4.153355,1.244037,0.000000,1.000000,25.722713,8.331285,0.763303,0.000000,1.000000,41.923077,5.111821
6.000000,0.802285,0.000000,1.000000,39.886089,5.320203,1.245167,1.000000,2.000000,102.797455,8.257095,1.236380,0.000000,1.000000,103.528076,8.198823,9.180140,0.000000,9.000000,13.943142,60.876404,0.649385,0.000000,1.000000,197.109619,4.306276,1.232865,0.000000,1.000000,25.955811,8.175514,0.733743,0.000000,1.000000,43.611977,4.865684
7.000000,0.767218,0.000000,2.000000,41.709118,5.120256,1.214095,1.000000,2.000000,105.428322,8.102618,1.219167,0.000000,2.000000,104.989708,8.136469,9.131073,0.000000,8.000000,14.018067,60.938889,0.644421,0.000000,2.000000,198.627991,4.300731,1.251468,0.000000,2.000000,25.569967,8.352039,0.756540,0.000000,2.000000,42.297813,5.048993
8.000000,0.749685,0.000000,2.000000,42.684566,5.020033,1.196771,0.000000,4.000000,106.954506,8.013799,1.205229,0.000000,2.000000,106.203918,8.070435,9.118971,0.000000,10.000000,14.036672,61.062325,0.640221,0.000000,2.000000,199.931000,4.287038,1.252481,0.000000,2.000000,25.549280,8.386848,0.770516,0.000000,2.000000,41.530617,5.159517
9.000000,0.764987,0.000000,4.000000,41.830799,5.088975,1.217643,0.000000,5.000000,105.121078,8.100217,1.214524,0.000000,4.000000,105.391068,8.079466,9.146697,0.000000,8.000000,13.994123,60.847225,0.659016,0.000000,4.000000,194.228973,4.384019,1.257593,0.000000,4.000000,25.445431,8.365977,0.771773,0.000000,4.000000,41.462994,5.134118
