Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 475, 100, 101, 0.146968, 0.990099, 2713.000000, 26.861385, 1.191301
1.000000, -5.020600, 1.260419, 379, 100, 101, 0.117265, 0.990099, 2633.000000, 26.069307, 1.227497
2.000000, -4.020600, 1.123350, 324, 100, 104, 0.097356, 0.961538, 2673.999756, 25.711536, 1.244578
3.000000, -3.020600, 1.001187, 241, 100, 109, 0.069094, 0.917431, 2776.000000, 25.467890, 1.256484
4.000000, -2.020600, 0.892308, 208, 100, 122, 0.053279, 0.819672, 3125.000000, 25.614754, 1.249280
5.000000, -1.020600, 0.795271, 160, 100, 146, 0.034247, 0.684932, 3675.000000, 25.171232, 1.271293
6.000000, -0.020600, 0.708786, 139, 100, 191, 0.022742, 0.523560, 4860.000488, 25.445028, 1.257613
7.000000, 0.979400, 0.631706, 122, 100, 341, 0.011180, 0.293255, 8543.000000, 25.052786, 1.277303
8.000000, 1.979400, 0.563009, 105, 100, 741, 0.004428, 0.134953, 18289.000000, 24.681511, 1.296517
9.000000, 2.979400, 0.501782, 104, 100, 1513, 0.002148, 0.066094, 37160.000000, 24.560476, 1.302906
10.000000, 3.979400, 0.447214, 102, 100, 4838, 0.000659, 0.020670, 118184.000000, 24.428276, 1.309957
