Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 292, 100, 109, 0.083716, 0.917431, 2905.000000, 26.651377, 1.200688
1.000000, -3.771213, 1.091555, 208, 100, 120, 0.054167, 0.833333, 2967.000000, 24.725000, 1.294237
2.000000, -2.771213, 0.972849, 183, 100, 130, 0.043990, 0.769231, 3020.000000, 23.230770, 1.377483
3.000000, -1.771213, 0.867053, 141, 100, 172, 0.025618, 0.581395, 3959.000000, 23.017443, 1.390250
4.000000, -0.771213, 0.772762, 119, 100, 295, 0.012606, 0.338983, 6467.000000, 21.922033, 1.459719
5.000000, 0.228787, 0.688725, 113, 100, 599, 0.005895, 0.166945, 12919.000000, 21.567614, 1.483706
6.000000, 1.228787, 0.613826, 105, 100, 1328, 0.002471, 0.075301, 28633.000000, 21.560993, 1.484162
7.000000, 2.228787, 0.547073, 102, 100, 3527, 0.000904, 0.028353, 76253.000000, 21.619791, 1.480125
8.000000, 3.228787, 0.487580, 100, 100, 12187, 0.000256, 0.008205, 262691.000000, 21.555017, 1.484573
9.000000, 4.228787, 0.434556, 100, 100, 73810, 0.000042, 0.001355, 1588041.000000, 21.515255, 1.487317
