Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 340, 100, 101, 0.105198, 0.990099, 2763.000000, 27.356436, 1.169743
1.000000, -3.771213, 1.091555, 298, 100, 106, 0.087854, 0.943396, 2687.000000, 25.349056, 1.262374
2.000000, -2.771213, 0.972849, 234, 100, 113, 0.064712, 0.884956, 2710.000244, 23.982304, 1.334317
3.000000, -1.771213, 0.867053, 180, 100, 125, 0.045000, 0.800000, 2969.000000, 23.752001, 1.347255
4.000000, -0.771213, 0.772762, 145, 100, 163, 0.027799, 0.613497, 3791.000000, 23.257669, 1.375890
5.000000, 0.228787, 0.688725, 126, 100, 254, 0.015502, 0.393701, 5657.000000, 22.271654, 1.436804
6.000000, 1.228787, 0.613826, 119, 100, 440, 0.008452, 0.227273, 9773.000000, 22.211363, 1.440704
7.000000, 2.228787, 0.547073, 106, 100, 911, 0.003636, 0.109769, 20175.000000, 22.145994, 1.444957
8.000000, 3.228787, 0.487580, 101, 100, 3165, 0.000997, 0.031596, 69876.000000, 22.077724, 1.449425
9.000000, 4.228787, 0.434556, 101, 100, 10082, 0.000313, 0.009919, 222914.000000, 22.110098, 1.447303
