Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 299, 100, 103, 0.090716, 0.970874, 2691.000000, 26.126213, 1.224823
1.000000, -3.771213, 1.091555, 235, 100, 116, 0.063308, 0.862069, 2945.000000, 25.387932, 1.260441
2.000000, -2.771213, 0.972849, 181, 100, 125, 0.045250, 0.800000, 3089.000000, 24.712000, 1.294917
3.000000, -1.771213, 0.867053, 141, 100, 155, 0.028427, 0.645161, 3630.000244, 23.419357, 1.366391
4.000000, -0.771213, 0.772762, 130, 100, 266, 0.015273, 0.375940, 5951.000000, 22.372181, 1.430348
5.000000, 0.228787, 0.688725, 111, 100, 534, 0.006496, 0.187266, 11947.000000, 22.372660, 1.430317
6.000000, 1.228787, 0.613826, 101, 100, 1302, 0.002424, 0.076805, 29109.000000, 22.357143, 1.431310
7.000000, 2.228787, 0.547073, 102, 100, 3292, 0.000968, 0.030377, 74066.000000, 22.498785, 1.422299
8.000000, 3.228787, 0.487580, 100, 100, 13987, 0.000223, 0.007149, 312758.000000, 22.360620, 1.431087
9.000000, 4.228787, 0.434556, 100, 100, 95542, 0.000033, 0.001047, 2138140.000000, 22.379059, 1.429908
