Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.220000,2.000000,9.000000,14.414414,9.668990,1.530000,1.000000,2.000000,83.660133,6.663764,2.520000,2.000000,9.000000,50.793652,10.975610,11.550000,2.000000,12.000000,11.082251,50.304878,0.850000,1.000000,9.000000,150.588226,3.702091,3.090000,2.000000,9.000000,10.355988,13.458189,1.200000,2.000000,9.000000,26.666666,5.226481
1.000000,2.066667,2.000000,3.000000,15.483871,9.530083,1.447619,1.000000,2.000000,88.421051,6.675450,2.600000,2.000000,3.000000,49.230770,11.989460,10.885715,2.000000,10.000000,11.758530,50.197628,0.761905,1.000000,3.000000,168.000000,3.513395,2.895238,2.000000,3.000000,11.052631,13.350900,1.028571,1.000000,3.000000,31.111109,4.743083
2.000000,1.980392,1.000000,3.000000,16.158417,9.669699,1.421569,1.000000,2.000000,90.041382,6.941120,2.362745,1.000000,3.000000,54.174274,11.536620,10.313725,1.000000,10.000000,12.410646,50.359024,0.774510,0.000000,3.000000,165.265823,3.781714,2.647059,1.000000,3.000000,12.088889,12.924844,0.980392,1.000000,3.000000,32.639999,4.786979
3.000000,1.954955,1.000000,3.000000,16.368664,9.859155,1.369369,1.000000,2.000000,93.473686,6.905952,2.378378,1.000000,3.000000,53.818180,11.994548,10.063063,1.000000,10.000000,12.719786,50.749657,0.711712,1.000000,3.000000,179.848099,3.589278,2.441442,1.000000,3.000000,13.107011,12.312586,0.909910,1.000000,3.000000,35.168316,4.588823
4.000000,1.897638,1.000000,2.000000,16.863070,10.037484,1.259843,1.000000,2.000000,101.599998,6.663890,2.188976,1.000000,2.000000,58.474823,11.578508,9.653543,1.000000,8.000000,13.259380,51.062061,0.716535,1.000000,2.000000,178.637360,3.790087,2.283465,1.000000,3.000000,14.013792,12.078301,0.905512,1.000000,2.000000,35.339130,4.789671
5.000000,1.808917,1.000000,2.000000,17.690142,10.193827,1.222930,1.000000,2.000000,104.666664,6.891602,2.108280,1.000000,2.000000,60.712994,11.880833,9.184713,1.000000,8.000000,13.936200,51.758797,0.624204,1.000000,2.000000,205.061234,3.517588,2.025478,1.000000,2.000000,15.798742,11.414214,0.770701,1.000000,2.000000,41.520660,4.343144
6.000000,1.768182,1.000000,2.000000,18.097687,10.064683,1.245455,1.000000,2.000000,102.773720,7.089262,2.081818,1.000000,2.000000,61.484718,11.849935,9.209091,1.000000,8.000000,13.899308,52.419147,0.645455,0.000000,2.000000,198.309860,3.673997,1.872727,1.000000,2.000000,17.087379,10.659766,0.745455,1.000000,2.000000,42.926830,4.243208
7.000000,1.725849,1.000000,2.000000,18.541603,9.862727,1.227154,1.000000,2.000000,104.306389,7.012831,2.062663,1.000000,2.000000,62.055698,11.787525,9.198434,1.000000,8.000000,13.915412,52.566399,0.642298,0.000000,2.000000,199.284561,3.670546,1.861619,1.000000,2.000000,17.189341,10.638615,0.780679,0.000000,2.000000,40.989967,4.461355
8.000000,1.753861,1.000000,2.000000,18.245461,10.049222,1.244208,1.000000,2.000000,102.876656,7.129030,2.082046,1.000000,2.000000,61.477982,11.929648,9.184363,1.000000,10.000000,13.936730,52.624302,0.642857,1.000000,2.000000,199.111115,3.683424,1.777992,1.000000,2.000000,17.997829,10.187489,0.767375,1.000000,2.000000,41.700630,4.396881
9.000000,1.754717,1.000000,2.000000,18.236559,10.081153,1.227435,0.000000,2.000000,104.282509,7.051826,2.087710,1.000000,3.000000,61.311188,11.994258,9.190209,1.000000,10.000000,13.927865,52.799343,0.658848,1.000000,2.000000,194.278641,3.785193,1.715451,1.000000,2.000000,18.653982,9.855565,0.771545,0.000000,2.000000,41.475216,4.432660
10.000000,1.751816,1.000000,3.000000,18.266760,10.105458,1.230567,1.000000,2.000000,104.017082,7.098603,2.069695,1.000000,3.000000,61.844849,11.939167,9.188379,1.000000,8.000000,13.930639,53.003738,0.656467,1.000000,3.000000,194.983047,3.786872,1.670066,1.000000,3.000000,19.160913,9.633883,0.768351,1.000000,3.000000,41.647629,4.432281
