Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1575, 100, 100, 0.492188, 1.000000, 2629.000000, 26.290001, 1.217193
1.000000, -5.020600, 1.260419, 1643, 100, 100, 0.513438, 1.000000, 2689.000000, 26.889999, 1.190033
2.000000, -4.020600, 1.123350, 1607, 100, 100, 0.502187, 1.000000, 2523.000000, 25.230000, 1.268331
3.000000, -3.020600, 1.001187, 1586, 100, 100, 0.495625, 1.000000, 2433.999756, 24.339998, 1.314708
4.000000, -2.020600, 0.892308, 1575, 100, 100, 0.492188, 1.000000, 2336.000000, 23.360001, 1.369863
5.000000, -1.020600, 0.795271, 1603, 100, 100, 0.500938, 1.000000, 2335.000000, 23.350000, 1.370450
6.000000, -0.020600, 0.708786, 1561, 100, 100, 0.487812, 1.000000, 2341.000000, 23.410000, 1.366937
7.000000, 0.979400, 0.631706, 1585, 100, 100, 0.495313, 1.000000, 2333.000000, 23.330000, 1.371624
8.000000, 1.979400, 0.563009, 1582, 100, 100, 0.494375, 1.000000, 2327.000000, 23.270000, 1.375161
9.000000, 2.979400, 0.501782, 1606, 100, 100, 0.501875, 1.000000, 2331.000000, 23.309999, 1.372801
10.000000, 3.979400, 0.447214, 1580, 100, 100, 0.493750, 1.000000, 2336.000000, 23.360001, 1.369863
