Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 350, 100, 100, 0.109375, 1.000000, 2835.000000, 28.350000, 1.128748
1.000000, -3.771213, 1.091555, 246, 100, 108, 0.071181, 0.925926, 2959.000000, 27.398148, 1.167962
2.000000, -2.771213, 0.972849, 241, 100, 117, 0.064370, 0.854701, 3172.000000, 27.111111, 1.180328
3.000000, -1.771213, 0.867053, 170, 100, 137, 0.038777, 0.729927, 3669.000000, 26.781021, 1.194876
4.000000, -0.771213, 0.772762, 136, 100, 197, 0.021574, 0.507614, 4691.999512, 23.817257, 1.343564
5.000000, 0.228787, 0.688725, 113, 100, 306, 0.011540, 0.326797, 6850.000000, 22.385620, 1.429489
6.000000, 1.228787, 0.613826, 109, 100, 597, 0.005706, 0.167504, 13319.999023, 22.311556, 1.434234
7.000000, 2.228787, 0.547073, 103, 100, 1658, 0.001941, 0.060314, 36987.000000, 22.308203, 1.434450
8.000000, 3.228787, 0.487580, 103, 100, 5326, 0.000604, 0.018776, 118297.000000, 22.211227, 1.440713
9.000000, 4.228787, 0.434556, 100, 100, 24336, 0.000128, 0.004109, 536983.000000, 22.065376, 1.450236
