Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1610, 100, 100, 0.503125, 1.000000, 3389.000000, 33.889999, 0.944231
1.000000, -3.771213, 1.091555, 1596, 100, 100, 0.498750, 1.000000, 2347.000000, 23.469999, 1.363443
2.000000, -2.771213, 0.972849, 1551, 100, 100, 0.484688, 1.000000, 2319.000000, 23.190001, 1.379905
3.000000, -1.771213, 0.867053, 1644, 100, 100, 0.513750, 1.000000, 2307.000000, 23.070000, 1.387083
4.000000, -0.771213, 0.772762, 1625, 100, 100, 0.507812, 1.000000, 2308.000000, 23.080000, 1.386482
5.000000, 0.228787, 0.688725, 1577, 100, 100, 0.492813, 1.000000, 2150.000244, 21.500002, 1.488372
6.000000, 1.228787, 0.613826, 1580, 100, 100, 0.493750, 1.000000, 2054.000000, 20.540001, 1.557936
7.000000, 2.228787, 0.547073, 1594, 100, 100, 0.498125, 1.000000, 2051.000000, 20.510000, 1.560215
8.000000, 3.228787, 0.487580, 1576, 100, 100, 0.492500, 1.000000, 2055.000000, 20.549999, 1.557178
9.000000, 4.228787, 0.434556, 1618, 100, 100, 0.505625, 1.000000, 2070.000000, 20.700001, 1.545894
