Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 271, 100, 105, 0.080655, 0.952381, 1876.999878, 17.876190, 1.790091
1.000000, 1.000000, 0.630210, 202, 100, 117, 0.053953, 0.854701, 1976.999878, 16.897434, 1.893779
2.000000, 2.000000, 0.561675, 172, 100, 129, 0.041667, 0.775194, 2166.000244, 16.790699, 1.905817
3.000000, 3.000000, 0.500593, 139, 100, 184, 0.023607, 0.543478, 3006.000244, 16.336958, 1.958749
4.000000, 4.000000, 0.446154, 119, 100, 292, 0.012735, 0.342466, 4441.000000, 15.208904, 2.104031
5.000000, 5.000000, 0.397635, 112, 100, 517, 0.006770, 0.193424, 7531.000000, 14.566731, 2.196787
6.000000, 6.000000, 0.354393, 105, 100, 1574, 0.002085, 0.063532, 23035.000000, 14.634688, 2.186586
7.000000, 7.000000, 0.315853, 101, 100, 3599, 0.000877, 0.027785, 52865.000000, 14.688803, 2.178530
8.000000, 8.000000, 0.281504, 100, 100, 18647, 0.000168, 0.005363, 275396.000000, 14.768917, 2.166713
9.000000, 9.000000, 0.250891, 100, 100, 87445, 0.000036, 0.001144, 1287602.000000, 14.724707, 2.173218
