Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 970, 100, 100, 0.303125, 1.000000, 2729.000000, 27.290001, 1.172591
1.000000, -3.771213, 1.091555, 890, 100, 100, 0.278125, 1.000000, 2585.000000, 25.850000, 1.237911
2.000000, -2.771213, 0.972849, 778, 100, 100, 0.243125, 1.000000, 2428.000000, 24.280001, 1.317957
3.000000, -1.771213, 0.867053, 738, 100, 100, 0.230625, 1.000000, 2305.999756, 23.059998, 1.387684
4.000000, -0.771213, 0.772762, 623, 100, 100, 0.194688, 1.000000, 2271.000000, 22.709999, 1.409071
5.000000, 0.228787, 0.688725, 514, 100, 100, 0.160625, 1.000000, 2145.000000, 21.450001, 1.491841
6.000000, 1.228787, 0.613826, 506, 100, 100, 0.158125, 1.000000, 2136.000000, 21.360001, 1.498127
7.000000, 2.228787, 0.547073, 439, 100, 101, 0.135829, 0.990099, 2153.000000, 21.316832, 1.501161
8.000000, 3.228787, 0.487580, 386, 100, 103, 0.117112, 0.970874, 2197.000000, 21.330097, 1.500228
9.000000, 4.228787, 0.434556, 294, 100, 106, 0.086675, 0.943396, 2253.000000, 21.254717, 1.505548
