Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1532, 100, 100, 0.478750, 1.000000, 3137.000000, 31.370001, 1.020083
1.000000, -5.020600, 1.260419, 1501, 100, 100, 0.469063, 1.000000, 2881.000000, 28.809999, 1.110725
2.000000, -4.020600, 1.123350, 1479, 100, 100, 0.462187, 1.000000, 2692.000000, 26.920000, 1.188707
3.000000, -3.020600, 1.001187, 1498, 100, 100, 0.468125, 1.000000, 2692.000000, 26.920000, 1.188707
4.000000, -2.020600, 0.892308, 1583, 100, 100, 0.494687, 1.000000, 2664.000000, 26.639999, 1.201201
5.000000, -1.020600, 0.795271, 1537, 100, 100, 0.480312, 1.000000, 2518.000244, 25.180002, 1.270850
6.000000, -0.020600, 0.708786, 1564, 100, 100, 0.488750, 1.000000, 2513.000000, 25.129999, 1.273378
7.000000, 0.979400, 0.631706, 1565, 100, 100, 0.489062, 1.000000, 2511.000000, 25.110001, 1.274393
8.000000, 1.979400, 0.563009, 1566, 100, 100, 0.489375, 1.000000, 2494.000244, 24.940002, 1.283079
9.000000, 2.979400, 0.501782, 1579, 100, 100, 0.493437, 1.000000, 2491.000000, 24.910000, 1.284625
