Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 1559, 100, 100, 0.487188, 1.000000, 1730.000000, 17.299999, 1.849711
1.000000, 1.000000, 0.630210, 1582, 100, 100, 0.494375, 1.000000, 1575.000122, 15.750001, 2.031746
2.000000, 2.000000, 0.561675, 1640, 100, 100, 0.512500, 1.000000, 1571.000122, 15.710001, 2.036919
3.000000, 3.000000, 0.500593, 1630, 100, 100, 0.509375, 1.000000, 1490.000000, 14.900000, 2.147651
4.000000, 4.000000, 0.446154, 1583, 100, 100, 0.494687, 1.000000, 1472.999878, 14.729999, 2.172437
5.000000, 5.000000, 0.397635, 1656, 100, 100, 0.517500, 1.000000, 1436.999878, 14.369999, 2.226862
6.000000, 6.000000, 0.354393, 1613, 100, 100, 0.504062, 1.000000, 1402.000000, 14.020000, 2.282454
7.000000, 7.000000, 0.315853, 1563, 100, 100, 0.488438, 1.000000, 1400.999878, 14.009998, 2.284083
8.000000, 8.000000, 0.281504, 1653, 100, 100, 0.516563, 1.000000, 1400.999878, 14.009998, 2.284083
9.000000, 9.000000, 0.250891, 1554, 100, 100, 0.485625, 1.000000, 1392.999878, 13.929998, 2.297200
