Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 320, 100, 106, 0.094340, 0.943396, 3478.000244, 32.811321, 0.975273
1.000000, -5.020600, 1.260419, 239, 100, 108, 0.069155, 0.925926, 3238.000244, 29.981483, 1.067325
2.000000, -4.020600, 1.123350, 208, 100, 120, 0.054167, 0.833333, 3473.000000, 28.941668, 1.105672
3.000000, -3.020600, 1.001187, 143, 100, 177, 0.025247, 0.564972, 4782.000000, 27.016949, 1.184442
4.000000, -2.020600, 0.892308, 123, 100, 225, 0.017083, 0.444444, 5918.000000, 26.302221, 1.216627
5.000000, -1.020600, 0.795271, 112, 100, 461, 0.007592, 0.216920, 12087.000000, 26.219090, 1.220485
6.000000, -0.020600, 0.708786, 107, 100, 825, 0.004053, 0.121212, 21659.000000, 26.253334, 1.218893
7.000000, 0.979400, 0.631706, 100, 100, 2591, 0.001206, 0.038595, 68309.000000, 26.363953, 1.213779
8.000000, 1.979400, 0.563009, 100, 100, 10993, 0.000284, 0.009097, 290453.000000, 26.421633, 1.211129
9.000000, 2.979400, 0.501782, 100, 100, 57290, 0.000055, 0.001746, 1507331.000000, 26.310543, 1.216242
