Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 2771, 100, 100, 0.865937, 1.000000, 4175.000000, 41.750000, 0.766467
1.000000, -5.020600, 1.260419, 2844, 100, 100, 0.888750, 1.000000, 3014.000244, 30.140003, 1.061712
2.000000, -4.020600, 1.123350, 2874, 100, 100, 0.898125, 1.000000, 2995.000000, 29.950001, 1.068447
3.000000, -3.020600, 1.001187, 2963, 100, 100, 0.925937, 1.000000, 2920.000000, 29.200001, 1.095890
4.000000, -2.020600, 0.892308, 3034, 100, 100, 0.948125, 1.000000, 2667.000000, 26.670000, 1.199850
5.000000, -1.020600, 0.795271, 3093, 100, 100, 0.966563, 1.000000, 2632.000000, 26.320000, 1.215806
6.000000, -0.020600, 0.708786, 3131, 100, 100, 0.978437, 1.000000, 2631.000000, 26.309999, 1.216268
7.000000, 0.979400, 0.631706, 3173, 100, 100, 0.991562, 1.000000, 2597.000000, 25.969999, 1.232191
8.000000, 1.979400, 0.563009, 3186, 100, 100, 0.995625, 1.000000, 2567.000000, 25.670000, 1.246591
9.000000, 2.979400, 0.501782, 3195, 100, 100, 0.998438, 1.000000, 2552.000000, 25.520000, 1.253919
10.000000, 3.979400, 0.447214, 3199, 100, 100, 0.999687, 1.000000, 2545.999756, 25.459997, 1.256874
