Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 302, 100, 106, 0.089033, 0.943396, 3057.999756, 28.849054, 1.109222
1.000000, -3.771213, 1.091555, 216, 100, 116, 0.058190, 0.862069, 2784.000000, 24.000000, 1.333333
2.000000, -2.771213, 0.972849, 179, 100, 135, 0.041435, 0.740741, 3191.000000, 23.637037, 1.353808
3.000000, -1.771213, 0.867053, 143, 100, 170, 0.026287, 0.588235, 3806.000244, 22.388237, 1.429322
4.000000, -0.771213, 0.772762, 117, 100, 329, 0.011113, 0.303951, 6951.000000, 21.127659, 1.514602
5.000000, 0.228787, 0.688725, 109, 100, 625, 0.005450, 0.160000, 13185.000000, 21.096001, 1.516875
6.000000, 1.228787, 0.613826, 108, 100, 1433, 0.002355, 0.069784, 30171.000000, 21.054432, 1.519870
7.000000, 2.228787, 0.547073, 101, 100, 4129, 0.000764, 0.024219, 86933.000000, 21.054251, 1.519883
8.000000, 3.228787, 0.487580, 100, 100, 16153, 0.000193, 0.006191, 339929.000000, 21.044327, 1.520600
9.000000, 4.228787, 0.434556, 100, 100, 113241, 0.000028, 0.000883, 2385291.000000, 21.063847, 1.519191
