Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.148148,0.000000,5.000000,14.896552,13.387189,1.120370,0.000000,2.000000,57.123966,6.982112,1.944444,0.000000,5.000000,32.914288,12.117714,6.064815,0.000000,7.000000,10.552671,37.795731,0.759259,0.000000,5.000000,84.292679,4.731679,2.972222,0.000000,5.000000,10.766355,18.522793,1.037037,0.000000,5.000000,30.857143,6.462781
1.000000,2.154546,0.000000,3.000000,14.852320,13.550602,1.100000,1.000000,2.000000,58.181816,6.918239,1.900000,0.000000,3.000000,33.684212,11.949686,5.972727,0.000000,6.000000,10.715373,37.564323,0.754545,0.000000,3.000000,84.819275,4.745569,3.009091,0.000000,3.000000,10.634441,18.925100,1.009091,0.000000,3.000000,31.711712,6.346484
2.000000,2.135135,2.000000,3.000000,14.987342,13.510047,1.121622,1.000000,2.000000,57.060242,7.097050,1.945946,2.000000,3.000000,32.888889,12.312955,5.898649,2.000000,7.000000,10.849942,37.323643,0.763514,1.000000,3.000000,83.823013,4.831124,2.972973,2.000000,3.000000,10.763637,18.811459,0.966216,1.000000,3.000000,33.118881,6.113724
3.000000,2.023256,2.000000,3.000000,15.816092,13.525068,1.075581,0.000000,2.000000,59.502701,7.190051,1.860465,2.000000,3.000000,34.399998,12.436845,5.598837,2.000000,5.000000,11.430944,37.427128,0.703488,1.000000,3.000000,90.975212,4.702682,2.784884,2.000000,3.000000,11.490605,18.616402,0.912791,1.000000,3.000000,35.057323,6.101827
4.000000,1.922727,1.000000,2.000000,16.643026,13.540333,1.009091,0.000000,2.000000,63.423424,7.106274,1.709091,1.000000,2.000000,37.446808,12.035851,5.304545,1.000000,4.000000,12.065125,37.355953,0.677273,1.000000,2.000000,94.496643,4.769526,2.718182,1.000000,3.000000,11.772575,19.142126,0.859091,1.000000,2.000000,37.248676,6.049936
5.000000,1.795812,1.000000,2.000000,17.819242,13.514578,0.921466,0.000000,2.000000,69.454544,6.934594,1.680628,1.000000,2.000000,38.080997,12.647755,4.989529,1.000000,4.000000,12.826863,37.549252,0.602094,1.000000,2.000000,106.295654,4.531127,2.494764,1.000000,3.000000,12.826863,18.774626,0.803665,0.000000,2.000000,39.817589,6.048069
6.000000,1.744652,1.000000,2.000000,18.341763,13.294621,0.895722,0.000000,1.000000,71.450745,6.825591,1.577540,1.000000,2.000000,40.569489,12.021191,4.941176,1.000000,6.000000,12.952381,37.652813,0.651070,1.000000,2.000000,98.299797,4.961287,2.560160,1.000000,3.000000,12.499217,19.508966,0.752674,1.000000,2.000000,42.515099,5.735534
7.000000,1.747517,1.000000,2.000000,18.311697,13.310770,0.911657,0.000000,3.000000,70.201836,6.944058,1.581809,1.000000,2.000000,40.460014,12.048576,4.940930,1.000000,6.000000,12.953026,37.634880,0.630946,0.000000,2.000000,101.434959,4.805893,2.525876,1.000000,2.000000,12.668875,19.239498,0.789859,1.000000,2.000000,40.513565,6.016325
8.000000,1.766688,1.000000,3.000000,18.112993,13.420334,0.904164,0.000000,1.000000,70.783615,6.868324,1.607659,1.000000,3.000000,39.809448,12.212297,4.964427,1.000000,6.000000,12.891718,37.711407,0.635279,1.000000,3.000000,100.743080,4.825788,2.519774,1.000000,3.000000,12.699552,19.141024,0.766269,1.000000,3.000000,41.760788,5.820829
9.000000,1.757733,1.000000,5.000000,18.205271,13.403573,0.905028,0.000000,2.000000,70.716049,6.901281,1.609415,1.000000,5.000000,39.765991,12.272581,4.946450,1.000000,5.000000,12.938572,37.719105,0.623995,1.000000,5.000000,102.564911,4.758268,2.507222,1.000000,5.000000,12.763131,19.118793,0.764069,0.000000,5.000000,41.881054,5.826398
